.HEADER
..NAMES
Time,V U1.AB13
.DATA
3.37410e-008,0.3199
3.37777e-008,0.3166
3.38143e-008,0.3159
3.38510e-008,0.3170
3.38877e-008,0.3211
3.39244e-008,0.3333
3.39611e-008,0.3647
3.39977e-008,0.4326
3.40344e-008,0.5353
3.40711e-008,0.6606
3.41077e-008,0.7770
3.41444e-008,0.8639
3.41811e-008,0.9282
3.42178e-008,0.9773
3.42545e-008,1.0155
3.42911e-008,1.0447
3.43278e-008,1.0654
3.43645e-008,1.0805
3.44012e-008,1.0921
3.44378e-008,1.1011
3.44745e-008,1.1080
3.45112e-008,1.1135
3.45478e-008,1.1180
3.45845e-008,1.1214
3.46212e-008,1.1231
3.46579e-008,1.1216
3.46946e-008,1.1150
3.47312e-008,1.1038
3.47679e-008,1.0882
3.48046e-008,1.0703
3.48412e-008,1.0546
3.48779e-008,1.0377
3.49146e-008,1.0082
3.49513e-008,0.9503
3.49879e-008,0.8454
3.50246e-008,0.7148
3.50613e-008,0.5971
3.50980e-008,0.5012
3.51347e-008,0.4221
3.51713e-008,0.3556
3.52080e-008,0.3019
3.52447e-008,0.2612
3.52813e-008,0.2354
3.53180e-008,0.2225
3.53547e-008,0.2195
3.53914e-008,0.2211
3.54281e-008,0.2225
3.54647e-008,0.2209
3.55014e-008,0.2156
3.55381e-008,0.2079
3.55748e-008,0.2005
3.56114e-008,0.1977
3.56481e-008,0.2031
3.56848e-008,0.2187
3.57214e-008,0.2422
3.57581e-008,0.2685
3.57948e-008,0.3052
3.58315e-008,0.3658
3.58682e-008,0.4688
3.59048e-008,0.6118
3.59415e-008,0.7672
3.59782e-008,0.8937
3.60148e-008,0.9672
3.60515e-008,1.0112
3.60882e-008,1.0487
3.61249e-008,1.0904
3.61615e-008,1.1343
3.61982e-008,1.1718
3.62349e-008,1.1959
3.62716e-008,1.2050
3.63083e-008,1.2019
3.63449e-008,1.1932
3.63816e-008,1.1859
3.64183e-008,1.1850
3.64549e-008,1.1913
3.64916e-008,1.2027
3.65283e-008,1.2129
3.65650e-008,1.2150
3.66017e-008,1.2049
3.66383e-008,1.1841
3.66750e-008,1.1564
3.67117e-008,1.1255
3.67484e-008,1.0928
3.67850e-008,1.0615
3.68217e-008,1.0387
3.68584e-008,1.0296
3.68950e-008,1.0334
3.69317e-008,1.0439
3.69684e-008,1.0522
3.70051e-008,1.0511
3.70418e-008,1.0389
3.70784e-008,1.0192
3.71151e-008,0.9999
3.71518e-008,0.9890
3.71884e-008,0.9909
3.72251e-008,1.0037
3.72618e-008,1.0208
3.72985e-008,1.0343
3.73351e-008,1.0389
3.73718e-008,1.0334
3.74085e-008,1.0211
3.74452e-008,1.0073
3.74819e-008,0.9979
3.75185e-008,0.9960
3.75552e-008,1.0021
3.75919e-008,1.0127
3.76285e-008,1.0253
3.76652e-008,1.0399
3.77019e-008,1.0493
3.77386e-008,1.0418
3.77753e-008,0.9993
3.78119e-008,0.9080
3.78486e-008,0.7908
3.78853e-008,0.6758
3.79220e-008,0.5755
3.79586e-008,0.4956
3.79953e-008,0.4371
3.80320e-008,0.3954
3.80686e-008,0.3650
3.81053e-008,0.3397
3.81420e-008,0.3184
3.81787e-008,0.3012
3.82154e-008,0.2896
3.82520e-008,0.2847
3.82887e-008,0.2859
3.83254e-008,0.2911
3.83620e-008,0.2970
3.83987e-008,0.3011
3.84354e-008,0.3036
3.84721e-008,0.3064
3.85088e-008,0.3131
3.85454e-008,0.3242
3.85821e-008,0.3416
3.86188e-008,0.3769
3.86555e-008,0.4446
