.HEADER
..NAMES
Time,V U1.AB7
.DATA
3.91922e-008,1.1569
3.92308e-008,1.1659
3.92693e-008,1.1740
3.93079e-008,1.1823
3.93465e-008,1.1830
3.93851e-008,1.1592
3.94237e-008,1.0821
3.94622e-008,0.9498
3.95008e-008,0.8048
3.95394e-008,0.6727
3.95780e-008,0.5636
3.96165e-008,0.4763
3.96551e-008,0.4058
3.96937e-008,0.3593
3.97322e-008,0.3234
3.97708e-008,0.2976
3.98094e-008,0.3118
3.98480e-008,0.3727
3.98866e-008,0.4975
3.99251e-008,0.6743
3.99637e-008,0.8591
4.00023e-008,0.9896
4.00408e-008,1.0635
4.00794e-008,1.1005
4.01180e-008,1.1296
4.01566e-008,1.1573
4.01952e-008,1.1758
4.02337e-008,1.2241
4.02723e-008,1.2282
4.03109e-008,1.1980
4.03494e-008,1.1116
4.03880e-008,0.9554
4.04266e-008,0.7780
4.04652e-008,0.6251
4.05037e-008,0.5152
4.05423e-008,0.4474
4.05809e-008,0.3924
4.06195e-008,0.3502
4.06581e-008,0.3217
4.06966e-008,0.2988
4.07352e-008,0.2879
4.07738e-008,0.2932
4.08123e-008,0.3102
4.08509e-008,0.3361
4.08895e-008,0.3636
4.09281e-008,0.3817
4.09667e-008,0.3868
4.10052e-008,0.3805
4.10438e-008,0.3664
4.10824e-008,0.3510
4.11209e-008,0.3391
4.11595e-008,0.3332
