.HEADER
..NAMES
Time,V U1.Y15
.DATA
2.23718e-008,0.3195
2.24084e-008,0.3206
2.24451e-008,0.3209
2.24818e-008,0.3205
2.25184e-008,0.3194
2.25551e-008,0.3184
2.25918e-008,0.3178
2.26285e-008,0.3200
2.26651e-008,0.3311
2.27018e-008,0.3620
2.27385e-008,0.4301
2.27752e-008,0.5353
2.28119e-008,0.6640
2.28485e-008,0.7844
2.28852e-008,0.8718
2.29219e-008,0.9348
2.29586e-008,0.9831
2.29952e-008,1.0220
2.30319e-008,1.0528
2.30686e-008,1.0751
2.31052e-008,1.0907
2.31419e-008,1.1021
2.31786e-008,1.1110
2.32153e-008,1.1177
2.32519e-008,1.1228
2.32886e-008,1.1259
2.33253e-008,1.1266
2.33620e-008,1.1247
2.33987e-008,1.1207
2.34353e-008,1.1156
2.34720e-008,1.1106
2.35087e-008,1.1057
2.35454e-008,1.0992
2.35820e-008,1.0876
2.36187e-008,1.0694
2.36554e-008,1.0470
2.36920e-008,1.0266
2.37287e-008,1.0154
2.37654e-008,1.0154
2.38021e-008,1.0224
2.38387e-008,1.0296
2.38754e-008,1.0314
2.39121e-008,1.0267
2.39488e-008,1.0189
2.39855e-008,1.0124
2.40221e-008,1.0099
2.40588e-008,1.0115
2.40955e-008,1.0151
2.41322e-008,1.0185
2.41688e-008,1.0199
2.42055e-008,1.0189
2.42422e-008,1.0160
2.42788e-008,1.0126
2.43155e-008,1.0102
2.43522e-008,1.0091
2.43889e-008,1.0093
2.44255e-008,1.0101
2.44622e-008,1.0110
2.44989e-008,1.0124
2.45356e-008,1.0153
2.45723e-008,1.0205
2.46089e-008,1.0283
2.46456e-008,1.0378
2.46823e-008,1.0478
2.47190e-008,1.0574
2.47556e-008,1.0663
2.47923e-008,1.0748
2.48290e-008,1.0828
2.48657e-008,1.0893
2.49023e-008,1.0929
2.49390e-008,1.0930
2.49757e-008,1.0900
2.50123e-008,1.0857
2.50490e-008,1.0822
2.50857e-008,1.0808
2.51224e-008,1.0816
2.51590e-008,1.0840
2.51957e-008,1.0872
2.52324e-008,1.0900
2.52691e-008,1.0918
2.53058e-008,1.0922
2.53424e-008,1.0916
2.53791e-008,1.0920
2.54158e-008,1.0933
2.54525e-008,1.0971
2.54891e-008,1.1027
2.55258e-008,1.1001
2.55625e-008,1.0758
2.55991e-008,1.0074
2.56358e-008,0.8923
2.56725e-008,0.7595
2.57092e-008,0.6329
2.57458e-008,0.5282
2.57825e-008,0.4513
2.58192e-008,0.4004
2.58559e-008,0.3685
2.58926e-008,0.3484
2.59292e-008,0.3357
2.59659e-008,0.3273
2.60026e-008,0.3214
2.60393e-008,0.3168
2.60759e-008,0.3126
2.61126e-008,0.3082
2.61493e-008,0.3043
2.61859e-008,0.3022
2.62226e-008,0.3027
2.62593e-008,0.3060
2.62960e-008,0.3105
2.63326e-008,0.3148
2.63693e-008,0.3190
2.64060e-008,0.3323
2.64427e-008,0.3686
