.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
2.67325e-008,0.9708
2.67710e-008,0.7804
2.68096e-008,0.5983
2.68482e-008,0.4498
2.68868e-008,0.3487
2.69254e-008,0.2999
2.69639e-008,0.2904
2.70025e-008,0.2928
2.70411e-008,0.2897
2.70797e-008,0.3105
2.71182e-008,0.3625
2.71568e-008,0.4629
2.71954e-008,0.6133
2.72340e-008,0.7969
2.72725e-008,0.9547
2.73111e-008,1.0715
2.73497e-008,1.1475
2.73882e-008,1.1868
2.74268e-008,1.1993
2.74654e-008,1.1995
2.75040e-008,1.2348
2.75425e-008,1.2385
2.75811e-008,1.2195
2.76197e-008,1.1570
2.76583e-008,1.0255
2.76968e-008,0.8411
2.77354e-008,0.6533
2.77740e-008,0.4920
2.78126e-008,0.3750
2.78512e-008,0.3099
2.78897e-008,0.2907
2.79283e-008,0.2937
2.79669e-008,0.2874
2.80055e-008,0.3013
2.80440e-008,0.3412
2.80826e-008,0.4256
2.81212e-008,0.5606
2.81598e-008,0.7393
2.81983e-008,0.9091
2.82369e-008,1.0391
2.82755e-008,1.1277
2.83140e-008,1.1778
2.83526e-008,1.1974
2.83912e-008,1.2000
2.84298e-008,1.2267
2.84683e-008,1.2389
2.85069e-008,1.2286
2.85455e-008,1.1836
2.85841e-008,1.0745
2.86226e-008,0.9024
2.86612e-008,0.7113
2.86998e-008,0.5387
2.87384e-008,0.4065
2.87770e-008,0.3247
2.88155e-008,0.2932
2.88541e-008,0.2917
2.88927e-008,0.2875
2.89313e-008,0.2947
2.89698e-008,0.3250
2.90084e-008,0.3936
2.90470e-008,0.5124
2.90855e-008,0.6798
2.91241e-008,0.8592
2.91627e-008,1.0023
2.92013e-008,1.1039
2.92398e-008,1.1656
2.92784e-008,1.1937
2.93170e-008,1.2000
2.93556e-008,1.2165
2.93941e-008,1.2379
2.94327e-008,1.2346
2.94713e-008,1.2035
2.95099e-008,1.1167
2.95485e-008,0.9615
2.95870e-008,0.7708
2.96256e-008,0.5897
2.96642e-008,0.4432
2.97028e-008,0.3448
2.97413e-008,0.2986
2.97799e-008,0.2907
2.98185e-008,0.2905
2.98570e-008,0.2899
2.98956e-008,0.3122
2.99342e-008,0.3664
2.99728e-008,0.4694
3.00113e-008,0.6221
3.00499e-008,0.8060
3.00885e-008,0.9615
3.01271e-008,1.0763
3.01657e-008,1.1502
3.02042e-008,1.1880
3.02428e-008,1.1996
3.02814e-008,1.1995
3.03199e-008,1.2348
3.03585e-008,1.2381
3.03971e-008,1.2177
3.04357e-008,1.1519
3.04743e-008,1.0169
3.05128e-008,0.8314
3.05514e-008,0.6442
3.05900e-008,0.4847
3.06285e-008,0.3702
3.06671e-008,0.3078
3.07057e-008,0.2905
3.07443e-008,0.2942
3.07829e-008,0.2883
3.08214e-008,0.3029
3.08600e-008,0.3445
3.08986e-008,0.4314
3.09372e-008,0.5686
3.09757e-008,0.7484
3.10143e-008,0.9165
3.10529e-008,1.0447
3.10914e-008,1.1312
3.11300e-008,1.1794
