.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
2.58067e-008,-0.0734
2.58452e-008,-0.2807
2.58838e-008,-0.4449
2.59224e-008,-0.5630
2.59610e-008,-0.6503
2.59995e-008,-0.7340
2.60381e-008,-0.7945
2.60767e-008,-0.8032
2.61153e-008,-0.7656
2.61539e-008,-0.6520
2.61924e-008,-0.4384
2.62310e-008,-0.1923
2.62696e-008,0.0404
2.63082e-008,0.2545
2.63467e-008,0.4267
2.63853e-008,0.5507
2.64239e-008,0.6403
2.64625e-008,0.7196
2.65010e-008,0.7883
2.65396e-008,0.8027
2.65782e-008,0.7749
2.66167e-008,0.6759
2.66553e-008,0.4772
2.66939e-008,0.2312
2.67325e-008,-0.0024
2.67710e-008,-0.2190
2.68096e-008,-0.3983
2.68482e-008,-0.5298
2.68868e-008,-0.6249
2.69254e-008,-0.7039
2.69639e-008,-0.7809
2.70025e-008,-0.8029
2.70411e-008,-0.7835
2.70797e-008,-0.6978
2.71182e-008,-0.5149
2.71568e-008,-0.2684
2.71954e-008,-0.0318
2.72340e-008,0.1904
2.72725e-008,0.3776
2.73111e-008,0.5161
2.73497e-008,0.6148
2.73882e-008,0.6935
2.74268e-008,0.7733
2.74654e-008,0.8019
2.75040e-008,0.7906
2.75425e-008,0.7165
2.75811e-008,0.5502
2.76197e-008,0.3087
2.76583e-008,0.0701
2.76968e-008,-0.1533
2.77354e-008,-0.3467
2.77740e-008,-0.4931
2.78126e-008,-0.5977
2.78512e-008,-0.6785
2.78897e-008,-0.7614
2.79283e-008,-0.8010
2.79669e-008,-0.7958
2.80055e-008,-0.7338
2.80440e-008,-0.5840
2.80826e-008,-0.3469
2.81212e-008,-0.1053
2.81598e-008,0.1226
2.81983e-008,0.3234
2.82369e-008,0.4775
2.82755e-008,0.5867
2.83140e-008,0.6687
2.83526e-008,0.7517
2.83912e-008,0.7981
2.84298e-008,0.7999
2.84683e-008,0.7482
2.85069e-008,0.6146
2.85455e-008,0.3872
2.85841e-008,0.1439
2.86226e-008,-0.0847
2.86612e-008,-0.2903
2.86998e-008,-0.4520
2.87384e-008,-0.5680
2.87770e-008,-0.6541
2.88155e-008,-0.7366
2.88541e-008,-0.7954
2.88927e-008,-0.8019
2.89313e-008,-0.7614
2.89698e-008,-0.6433
2.90084e-008,-0.4258
2.90470e-008,-0.1798
2.90855e-008,0.0522
2.91241e-008,0.2645
2.91627e-008,0.4342
2.92013e-008,0.5560
2.92398e-008,0.6444
2.92784e-008,0.7223
2.93170e-008,0.7894
2.93556e-008,0.8019
2.93941e-008,0.7711
2.94327e-008,0.6679
2.94713e-008,0.4654
2.95099e-008,0.2187
2.95485e-008,-0.0141
2.95870e-008,-0.2292
2.96256e-008,-0.4062
2.96642e-008,-0.5354
2.97028e-008,-0.6292
2.97413e-008,-0.7096
2.97799e-008,-0.7844
2.98185e-008,-0.8037
2.98570e-008,-0.7815
2.98956e-008,-0.6913
2.99342e-008,-0.5027
2.99728e-008,-0.2562
3.00113e-008,-0.0202
3.00499e-008,0.2010
3.00885e-008,0.3858
3.01271e-008,0.5221
3.01657e-008,0.6190
3.02042e-008,0.6965
3.02428e-008,0.7750
3.02814e-008,0.8017
3.03199e-008,0.7880
