.HEADER
..NAMES
Time,V U3.E7
.DATA
4.11209e-008,1.1781
4.11595e-008,1.1781
4.11981e-008,1.1781
4.12367e-008,1.1790
4.12752e-008,1.1817
4.13138e-008,1.1825
4.13524e-008,1.1706
4.13910e-008,1.1287
4.14296e-008,1.0474
4.14681e-008,0.9398
4.15067e-008,0.8257
4.15453e-008,0.7155
4.15838e-008,0.6143
4.16224e-008,0.5285
4.16610e-008,0.4625
4.16996e-008,0.4134
4.17382e-008,0.3778
4.17767e-008,0.3617
4.18153e-008,0.3778
4.18539e-008,0.4323
4.18924e-008,0.5274
4.19310e-008,0.6484
4.19696e-008,0.7654
4.20082e-008,0.8620
4.20468e-008,0.9382
4.20853e-008,0.9989
4.21239e-008,1.0480
4.21625e-008,1.0896
4.22011e-008,1.1300
4.22396e-008,1.1617
4.22782e-008,1.1707
4.23168e-008,1.1485
4.23553e-008,1.0788
4.23939e-008,0.9695
4.24325e-008,0.8481
4.24711e-008,0.7309
4.25097e-008,0.6266
4.25482e-008,0.5403
4.25868e-008,0.4715
4.26254e-008,0.4222
4.26639e-008,0.3890
4.27025e-008,0.3638
4.27411e-008,0.3447
4.27797e-008,0.3316
4.28183e-008,0.3226
4.28568e-008,0.3178
4.28954e-008,0.3174
4.29340e-008,0.3199
4.29726e-008,0.3233
4.30111e-008,0.3256
4.30497e-008,0.3261
4.30883e-008,0.3262
4.31268e-008,0.3262
4.31654e-008,0.3256
4.32040e-008,0.3247
4.32426e-008,0.3241
4.32812e-008,0.3238
4.33197e-008,0.3236
4.33583e-008,0.3234
4.33969e-008,0.3229
4.34354e-008,0.3223
4.34740e-008,0.3216
4.35126e-008,0.3211
4.35512e-008,0.3209
4.35898e-008,0.3209
4.36283e-008,0.3210
4.36669e-008,0.3209
4.37055e-008,0.3209
4.37440e-008,0.3209
4.37826e-008,0.3209
4.38212e-008,0.3209
4.38598e-008,0.3208
4.38983e-008,0.3208
4.39369e-008,0.3208
4.39755e-008,0.3209
4.40141e-008,0.3209
4.40527e-008,0.3209
4.40912e-008,0.3209
4.41298e-008,0.3208
4.41684e-008,0.3208
4.42069e-008,0.3208
4.42455e-008,0.3208
4.42841e-008,0.3208
4.43227e-008,0.3208
4.43613e-008,0.3208
4.43998e-008,0.3208
4.44384e-008,0.3208
4.44770e-008,0.3208
4.45155e-008,0.3208
4.45541e-008,0.3208
4.45927e-008,0.3208
4.46313e-008,0.3208
4.46699e-008,0.3208
4.47084e-008,0.3208
4.47470e-008,0.3208
4.47856e-008,0.3208
4.48242e-008,0.3208
4.48627e-008,0.3208
4.49013e-008,0.3208
4.49399e-008,0.3208
4.49784e-008,0.3212
4.50170e-008,0.3244
4.50556e-008,0.3363
4.50942e-008,0.3675
4.51328e-008,0.4295
4.51713e-008,0.5244
4.52099e-008,0.6393
4.52485e-008,0.7491
4.52870e-008,0.8397
4.53256e-008,0.9146
4.53642e-008,0.9782
4.54028e-008,1.0306
4.54414e-008,1.0707
4.54799e-008,1.0995
4.55185e-008,1.1210
4.55571e-008,1.1379
4.55957e-008,1.1501
4.56342e-008,1.1581
4.56728e-008,1.1632
4.57114e-008,1.1652
4.57499e-008,1.1652
4.57885e-008,1.1655
4.58271e-008,1.1672
4.58657e-008,1.1696
4.59043e-008,1.1717
4.59428e-008,1.1752
4.59814e-008,1.1793
4.60200e-008,1.1773
4.60585e-008,1.1552
4.60971e-008,1.0967
4.61357e-008,1.0018
4.61743e-008,0.8903
4.62129e-008,0.7778
4.62514e-008,0.6709
4.62900e-008,0.5760
4.63286e-008,0.4982
4.63671e-008,0.4405
4.64057e-008,0.3964
4.64443e-008,0.3678
4.64829e-008,0.3641
4.65214e-008,0.3953
4.65600e-008,0.4675
4.65986e-008,0.5767
4.66372e-008,0.6993
4.66758e-008,0.8088
4.67143e-008,0.8960
4.67529e-008,0.9650
4.67915e-008,1.0207
4.68300e-008,1.0650
4.68686e-008,1.0969
4.69072e-008,1.1190
4.69458e-008,1.1364
4.69844e-008,1.1498
4.70229e-008,1.1588
4.70615e-008,1.1646
4.71001e-008,1.1671
4.71386e-008,1.1669
4.71772e-008,1.1660
4.72158e-008,1.1661
4.72544e-008,1.1679
4.72930e-008,1.1704
4.73315e-008,1.1735
4.73701e-008,1.1777
4.74087e-008,1.1800
4.74473e-008,1.1695
4.74858e-008,1.1297
4.75244e-008,1.0504
4.75630e-008,0.9441
4.76015e-008,0.8308
4.76401e-008,0.7209
4.76787e-008,0.6194
4.77173e-008,0.5329
4.77559e-008,0.4657
4.77944e-008,0.4187
4.78330e-008,0.3861
4.78716e-008,0.3618
4.79101e-008,0.3443
4.79487e-008,0.3323
4.79873e-008,0.3239
4.80259e-008,0.3193
4.80645e-008,0.3188
4.81030e-008,0.3209
4.81416e-008,0.3235
4.81802e-008,0.3250
4.82188e-008,0.3257
4.82573e-008,0.3264
4.82959e-008,0.3265
4.83345e-008,0.3257
4.83730e-008,0.3247
4.84116e-008,0.3240
4.84502e-008,0.3237
4.84888e-008,0.3235
4.85274e-008,0.3232
4.85659e-008,0.3228
4.86045e-008,0.3222
4.86431e-008,0.3216
4.86816e-008,0.3211
4.87202e-008,0.3211
4.87588e-008,0.3233
4.87974e-008,0.3319
4.88360e-008,0.3567
4.88745e-008,0.4099
4.89131e-008,0.4966
4.89517e-008,0.6085
4.89902e-008,0.7216
4.90288e-008,0.8176
4.90674e-008,0.8959
4.91060e-008,0.9624
4.91445e-008,1.0180
4.91831e-008,1.0625
4.92217e-008,1.1073
4.92603e-008,1.1457
4.92989e-008,1.1657
4.93374e-008,1.1575
4.93760e-008,1.1058
4.94146e-008,1.0097
4.94531e-008,0.8921
4.94917e-008,0.7739
4.95303e-008,0.6647
4.95689e-008,0.5719
4.96075e-008,0.4963
4.96460e-008,0.4387
4.96846e-008,0.3953
4.97232e-008,0.3662
4.97617e-008,0.3584
4.98003e-008,0.3847
4.98389e-008,0.4526
4.98775e-008,0.5607
4.99160e-008,0.6864
4.99546e-008,0.7995
4.99932e-008,0.8891
5.00318e-008,0.9597
5.00704e-008,1.0161
5.01089e-008,1.0611
5.01475e-008,1.1024
5.01861e-008,1.1404
5.02246e-008,1.1669
5.02632e-008,1.1681
5.03018e-008,1.1319
5.03404e-008,1.0478
5.03790e-008,0.9316
5.04175e-008,0.8100
5.04561e-008,0.6959
5.04947e-008,0.5971
5.05332e-008,0.5166
5.05718e-008,0.4539
5.06104e-008,0.4072
5.06490e-008,0.3737
5.06876e-008,0.3574
5.07261e-008,0.3723
5.07647e-008,0.4264
5.08033e-008,0.5229
5.08419e-008,0.6470
5.08804e-008,0.7663
5.09190e-008,0.8636
5.09576e-008,0.9398
5.09961e-008,1.0000
5.10347e-008,1.0483
5.10733e-008,1.0893
5.11119e-008,1.1294
5.11505e-008,1.1613
5.11890e-008,1.1706
5.12276e-008,1.1487
5.12662e-008,1.0793
5.13047e-008,0.9699
5.13433e-008,0.8482
5.13819e-008,0.7307
5.14205e-008,0.6263
5.14591e-008,0.5402
5.14976e-008,0.4716
5.15362e-008,0.4212
5.15748e-008,0.3835
5.16133e-008,0.3604
5.16519e-008,0.3640
5.16905e-008,0.4046
5.17291e-008,0.4883
5.17676e-008,0.6069
5.18062e-008,0.7306
5.18448e-008,0.8354
5.18834e-008,0.9176
5.19220e-008,0.9824
5.19605e-008,1.0342
5.19991e-008,1.0761
5.20377e-008,1.1180
5.20762e-008,1.1531
5.21148e-008,1.1702
5.21534e-008,1.1605
5.21920e-008,1.1064
5.22306e-008,1.0073
5.22691e-008,0.8869
5.23077e-008,0.7667
5.23463e-008,0.6574
5.23848e-008,0.5655
5.24234e-008,0.4913
5.24620e-008,0.4355
5.25006e-008,0.3938
5.25391e-008,0.3656
5.25777e-008,0.3591
5.26163e-008,0.3872
5.26549e-008,0.4573
5.26935e-008,0.5671
5.27320e-008,0.6929
5.27706e-008,0.8049
5.28092e-008,0.8937
5.28477e-008,0.9635
5.28863e-008,1.0191
5.29249e-008,1.0630
5.29635e-008,1.0951
5.30021e-008,1.1176
5.30406e-008,1.1353
5.30792e-008,1.1491
5.31178e-008,1.1585
5.31563e-008,1.1645
5.31949e-008,1.1672
5.32335e-008,1.1669
5.32721e-008,1.1657
5.33107e-008,1.1657
5.33492e-008,1.1675
5.33878e-008,1.1701
5.34264e-008,1.1719
5.34650e-008,1.1727
5.35035e-008,1.1735
5.35421e-008,1.1743
5.35807e-008,1.1750
5.36192e-008,1.1754
5.36578e-008,1.1758
5.36964e-008,1.1763
5.37350e-008,1.1769
5.37736e-008,1.1775
5.38121e-008,1.1779
5.38507e-008,1.1781
5.38893e-008,1.1786
5.39278e-008,1.1807
5.39664e-008,1.1828
5.40050e-008,1.1758
5.40436e-008,1.1438
5.40822e-008,1.0729
5.41207e-008,0.9701
5.41593e-008,0.8562
5.41979e-008,0.7445
5.42365e-008,0.6402
5.42750e-008,0.5498
5.43136e-008,0.4781
5.43522e-008,0.4257
5.43907e-008,0.3860
5.44293e-008,0.3634
5.44679e-008,0.3702
5.45065e-008,0.4134
5.45451e-008,0.4982
5.45836e-008,0.6150
5.46222e-008,0.7355
5.46608e-008,0.8381
5.46993e-008,0.9194
5.47379e-008,0.9837
5.47765e-008,1.0359
5.48151e-008,1.0779
5.48537e-008,1.1195
5.48922e-008,1.1543
5.49308e-008,1.1705
5.49694e-008,1.1588
5.50079e-008,1.1022
5.50465e-008,1.0013
5.50851e-008,0.8808
5.51237e-008,0.7615
5.51622e-008,0.6530
5.52008e-008,0.5617
5.52394e-008,0.4882
5.52780e-008,0.4331
5.53166e-008,0.3916
5.53551e-008,0.3642
5.53937e-008,0.3596
5.54323e-008,0.3896
5.54708e-008,0.4620
5.55094e-008,0.5734
5.55480e-008,0.6989
5.55866e-008,0.8099
5.56252e-008,0.8976
5.56637e-008,0.9665
5.57023e-008,1.0216
5.57409e-008,1.0650
5.57794e-008,1.0965
5.58180e-008,1.1186
5.58566e-008,1.1361
5.58952e-008,1.1497
5.59338e-008,1.1589
5.59723e-008,1.1648
5.60109e-008,1.1673
5.60495e-008,1.1669
5.60881e-008,1.1657
5.61266e-008,1.1658
5.61652e-008,1.1677
5.62038e-008,1.1703
5.62423e-008,1.1735
5.62809e-008,1.1778
5.63195e-008,1.1801
5.63581e-008,1.1696
5.63967e-008,1.1299
5.64352e-008,1.0508
5.64738e-008,0.9445
5.65124e-008,0.8313
5.65509e-008,0.7213
5.65895e-008,0.6198
5.66281e-008,0.5333
5.66667e-008,0.4660
5.67053e-008,0.4189
5.67438e-008,0.3863
5.67824e-008,0.3619
5.68210e-008,0.3444
5.68596e-008,0.3324
5.68981e-008,0.3239
5.69367e-008,0.3193
5.69753e-008,0.3188
5.70138e-008,0.3209
5.70524e-008,0.3235
5.70910e-008,0.3250
5.71296e-008,0.3257
5.71682e-008,0.3264
5.72067e-008,0.3265
5.72453e-008,0.3257
5.72839e-008,0.3247
5.73224e-008,0.3241
5.73610e-008,0.3238
5.73996e-008,0.3235
5.74382e-008,0.3232
5.74768e-008,0.3228
5.75153e-008,0.3222
5.75539e-008,0.3216
5.75925e-008,0.3211
5.76310e-008,0.3211
5.76696e-008,0.3233
5.77082e-008,0.3319
5.77468e-008,0.3565
5.77853e-008,0.4096
5.78239e-008,0.4961
5.78625e-008,0.6079
5.79011e-008,0.7211
5.79397e-008,0.8172
5.79782e-008,0.8956
5.80168e-008,0.9621
5.80554e-008,1.0178
5.80939e-008,1.0623
5.81325e-008,1.1072
5.81711e-008,1.1456
5.82097e-008,1.1657
5.82483e-008,1.1576
5.82868e-008,1.1061
5.83254e-008,1.0102
5.83640e-008,0.8927
5.84025e-008,0.7744
5.84411e-008,0.6652
5.84797e-008,0.5722
5.85183e-008,0.4966
5.85569e-008,0.4392
5.85954e-008,0.4003
5.86340e-008,0.3727
5.86726e-008,0.3510
5.87112e-008,0.3358
5.87497e-008,0.3254
5.87883e-008,0.3190
5.88269e-008,0.3172
5.88654e-008,0.3188
5.89040e-008,0.3219
5.89426e-008,0.3247
5.89812e-008,0.3258
5.90198e-008,0.3260
5.90583e-008,0.3262
5.90969e-008,0.3259
5.91355e-008,0.3250
5.91740e-008,0.3243
5.92126e-008,0.3238
5.92512e-008,0.3236
5.92898e-008,0.3234
5.93284e-008,0.3231
5.93669e-008,0.3224
5.94055e-008,0.3218
5.94441e-008,0.3213
5.94827e-008,0.3209
5.95212e-008,0.3214
5.95598e-008,0.3252
5.95984e-008,0.3384
5.96370e-008,0.3722
5.96755e-008,0.4375
5.97141e-008,0.5352
5.97527e-008,0.6506
5.97912e-008,0.7589
5.98298e-008,0.8476
5.98684e-008,0.9213
5.99070e-008,0.9840
5.99455e-008,1.0352
5.99841e-008,1.0790
6.00227e-008,1.1227
6.00613e-008,1.1568
6.00999e-008,1.1665
6.01384e-008,1.1445
6.01770e-008,1.0755
6.02156e-008,0.9680
6.02542e-008,0.8489
6.02927e-008,0.7328
6.03313e-008,0.6290
6.03699e-008,0.5426
6.04085e-008,0.4731
6.04470e-008,0.4230
6.04856e-008,0.3893
6.05242e-008,0.3639
6.05627e-008,0.3446
6.06013e-008,0.3316
6.06399e-008,0.3225
6.06785e-008,0.3178
6.07170e-008,0.3175
6.07556e-008,0.3198
6.07942e-008,0.3231
6.08328e-008,0.3254
6.08714e-008,0.3259
6.09099e-008,0.3260
6.09485e-008,0.3261
6.09871e-008,0.3256
6.10257e-008,0.3247
6.10642e-008,0.3241
6.11028e-008,0.3237
6.11414e-008,0.3236
6.11800e-008,0.3233
6.12185e-008,0.3228
6.12571e-008,0.3222
6.12957e-008,0.3216
6.13342e-008,0.3211
6.13728e-008,0.3209
6.14114e-008,0.3209
6.14500e-008,0.3209
6.14885e-008,0.3209
6.15271e-008,0.3209
6.15657e-008,0.3209
6.16043e-008,0.3209
6.16429e-008,0.3209
6.16814e-008,0.3208
6.17200e-008,0.3208
6.17586e-008,0.3208
6.17972e-008,0.3208
6.18357e-008,0.3208
6.18743e-008,0.3209
