.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
4.02337e-008,0.4150
4.02723e-008,0.4916
4.03109e-008,0.5922
4.03494e-008,0.7014
4.03880e-008,0.8037
4.04266e-008,0.8929
4.04652e-008,0.9714
4.05037e-008,1.0355
4.05423e-008,1.0813
4.05809e-008,1.1186
4.06195e-008,1.1489
4.06581e-008,1.1634
4.06966e-008,1.1549
4.07352e-008,1.1127
4.07738e-008,1.0332
4.08123e-008,0.9252
4.08509e-008,0.8033
4.08895e-008,0.6833
4.09281e-008,0.5740
4.09667e-008,0.4843
4.10052e-008,0.4229
4.10438e-008,0.3831
4.10824e-008,0.3613
4.11209e-008,0.3641
