.HEADER
..NAMES
Time,V U5.E7
.DATA
3.88836e-008,0.9960
3.89222e-008,1.0420
3.89607e-008,1.0822
3.89993e-008,1.1274
3.90379e-008,1.1439
3.90765e-008,1.1453
3.91151e-008,1.1151
3.91536e-008,1.0445
3.91922e-008,0.9466
3.92308e-008,0.8361
3.92693e-008,0.7212
3.93079e-008,0.6145
3.93465e-008,0.5246
3.93851e-008,0.4596
3.94237e-008,0.4167
3.94622e-008,0.3874
3.95008e-008,0.3670
3.95394e-008,0.3576
3.95780e-008,0.3532
3.96165e-008,0.3461
3.96551e-008,0.3400
3.96937e-008,0.3329
3.97322e-008,0.3251
3.97708e-008,0.3194
3.98094e-008,0.3164
3.98480e-008,0.3157
3.98866e-008,0.3170
3.99251e-008,0.3224
3.99637e-008,0.3392
4.00023e-008,0.3773
4.00408e-008,0.4461
4.00794e-008,0.5438
4.01180e-008,0.6613
4.01566e-008,0.7660
4.01952e-008,0.8536
4.02337e-008,0.9305
4.02723e-008,0.9930
4.03109e-008,1.0390
4.03494e-008,1.0707
4.03880e-008,1.0940
4.04266e-008,1.1111
4.04652e-008,1.1234
4.05037e-008,1.1321
4.05423e-008,1.1404
4.05809e-008,1.1499
4.06195e-008,1.1594
4.06581e-008,1.1674
4.06966e-008,1.1730
4.07352e-008,1.1731
4.07738e-008,1.1717
4.08123e-008,1.1718
4.08509e-008,1.1721
4.08895e-008,1.1717
4.09281e-008,1.1711
4.09667e-008,1.1715
4.10052e-008,1.1722
4.10438e-008,1.1727
4.10824e-008,1.1730
