.HEADER
..NAMES
Time,V U2.A2
.DATA
3.96551e-008,0.3172
3.96937e-008,0.3156
3.97322e-008,0.3172
3.97708e-008,0.3209
3.98094e-008,0.3232
3.98480e-008,0.3234
3.98866e-008,0.3235
3.99251e-008,0.3239
3.99637e-008,0.3234
4.00023e-008,0.3221
4.00408e-008,0.3212
4.00794e-008,0.3213
4.01180e-008,0.3217
4.01566e-008,0.3217
4.01952e-008,0.3209
4.02337e-008,0.3203
4.02723e-008,0.3206
4.03109e-008,0.3217
4.03494e-008,0.3260
4.03880e-008,0.3417
4.04266e-008,0.3827
4.04652e-008,0.4611
4.05037e-008,0.5755
4.05423e-008,0.7038
4.05809e-008,0.8137
4.06195e-008,0.8907
4.06581e-008,0.9456
4.06966e-008,0.9924
4.07352e-008,1.0359
4.07738e-008,1.0740
4.08123e-008,1.1029
4.08509e-008,1.1232
4.08895e-008,1.1385
4.09281e-008,1.1489
4.09667e-008,1.1549
4.10052e-008,1.1605
4.10438e-008,1.1676
4.10824e-008,1.1734
