.HEADER
..NAMES
Time,V U4.E3
.DATA
2.98956e-008,1.0537
2.99342e-008,1.0964
2.99728e-008,1.1377
3.00113e-008,1.1656
3.00499e-008,1.1655
3.00885e-008,1.1290
3.01271e-008,1.0448
3.01657e-008,0.9280
3.02042e-008,0.8077
3.02428e-008,0.6955
3.02814e-008,0.5948
3.03199e-008,0.5112
3.03585e-008,0.4487
3.03971e-008,0.4029
3.04357e-008,0.3690
3.04743e-008,0.3532
3.05128e-008,0.3709
3.05514e-008,0.4302
3.05900e-008,0.5326
3.06285e-008,0.6611
3.06671e-008,0.7825
3.07057e-008,0.8780
3.07443e-008,0.9524
3.07829e-008,1.0116
3.08214e-008,1.0561
3.08600e-008,1.0882
3.08986e-008,1.1122
3.09372e-008,1.1312
3.09757e-008,1.1458
3.10143e-008,1.1557
3.10529e-008,1.1610
3.10914e-008,1.1625
3.11300e-008,1.1615
3.11686e-008,1.1614
3.12072e-008,1.1638
3.12458e-008,1.1668
3.12843e-008,1.1691
3.13229e-008,1.1714
3.13615e-008,1.1757
3.14000e-008,1.1801
3.14386e-008,1.1768
3.14772e-008,1.1528
3.15158e-008,1.0931
3.15544e-008,0.9984
3.15929e-008,0.8863
3.16315e-008,0.7717
3.16701e-008,0.6611
3.17087e-008,0.5632
3.17472e-008,0.4859
3.17858e-008,0.4305
3.18244e-008,0.3922
3.18629e-008,0.3654
3.19015e-008,0.3462
3.19401e-008,0.3329
3.19787e-008,0.3242
3.20173e-008,0.3202
3.20558e-008,0.3202
3.20944e-008,0.3219
3.21330e-008,0.3236
3.21715e-008,0.3251
3.22101e-008,0.3265
3.22487e-008,0.3267
3.22873e-008,0.3259
3.23259e-008,0.3247
3.23644e-008,0.3238
3.24030e-008,0.3233
3.24416e-008,0.3230
3.24801e-008,0.3227
3.25187e-008,0.3224
3.25573e-008,0.3219
3.25959e-008,0.3212
3.26344e-008,0.3208
3.26730e-008,0.3205
3.27116e-008,0.3204
3.27502e-008,0.3203
3.27888e-008,0.3204
3.28273e-008,0.3205
3.28659e-008,0.3205
3.29045e-008,0.3205
3.29430e-008,0.3205
3.29816e-008,0.3204
3.30202e-008,0.3204
3.30588e-008,0.3205
3.30974e-008,0.3205
3.31359e-008,0.3205
3.31745e-008,0.3205
