.HEADER
..NAMES
Time,V U5.C8
.DATA
2.74654e-008,0.3214
2.75040e-008,0.3235
2.75425e-008,0.3261
2.75811e-008,0.3264
2.76197e-008,0.3244
2.76583e-008,0.3231
2.76968e-008,0.3238
2.77354e-008,0.3241
2.77740e-008,0.3225
2.78126e-008,0.3208
2.78512e-008,0.3213
2.78897e-008,0.3225
2.79283e-008,0.3223
2.79669e-008,0.3222
2.80055e-008,0.3267
2.80440e-008,0.3431
2.80826e-008,0.3836
2.81212e-008,0.4605
2.81598e-008,0.5733
2.81983e-008,0.7005
2.82369e-008,0.8090
2.82755e-008,0.8878
2.83140e-008,0.9497
2.83526e-008,1.0047
2.83912e-008,1.0483
2.84298e-008,1.0777
2.84683e-008,1.0996
2.85069e-008,1.1192
2.85455e-008,1.1331
2.85841e-008,1.1407
2.86226e-008,1.1484
2.86612e-008,1.1593
2.86998e-008,1.1693
2.87384e-008,1.1734
2.87770e-008,1.1721
2.88155e-008,1.1699
2.88541e-008,1.1699
2.88927e-008,1.1719
2.89313e-008,1.1766
2.89698e-008,1.1812
2.90084e-008,1.1768
2.90470e-008,1.1453
2.90855e-008,1.0680
2.91241e-008,0.9519
2.91627e-008,0.8288
2.92013e-008,0.7176
2.92398e-008,0.6174
2.92784e-008,0.5290
2.93170e-008,0.4644
2.93556e-008,0.4254
2.93941e-008,0.3980
2.94327e-008,0.3734
2.94713e-008,0.3564
2.95099e-008,0.3491
2.95485e-008,0.3437
2.95870e-008,0.3347
2.96256e-008,0.3248
2.96642e-008,0.3193
2.97028e-008,0.3186
2.97413e-008,0.3198
2.97799e-008,0.3207
2.98185e-008,0.3218
2.98570e-008,0.3241
2.98956e-008,0.3265
2.99342e-008,0.3262
2.99728e-008,0.3240
3.00113e-008,0.3231
3.00499e-008,0.3241
3.00885e-008,0.3240
3.01271e-008,0.3221
3.01657e-008,0.3208
3.02042e-008,0.3216
3.02428e-008,0.3226
3.02814e-008,0.3222
3.03199e-008,0.3226
3.03585e-008,0.3289
3.03971e-008,0.3490
3.04357e-008,0.3964
3.04743e-008,0.4814
3.05128e-008,0.6000
3.05514e-008,0.7256
3.05900e-008,0.8277
3.06285e-008,0.9016
3.06671e-008,0.9618
3.07057e-008,1.0151
3.07443e-008,1.0556
3.07829e-008,1.0826
3.08214e-008,1.1039
3.08600e-008,1.1227
3.08986e-008,1.1351
3.09372e-008,1.1421
3.09757e-008,1.1505
3.10143e-008,1.1617
3.10529e-008,1.1707
3.10914e-008,1.1734
3.11300e-008,1.1715
3.11686e-008,1.1697
3.12072e-008,1.1702
3.12458e-008,1.1718
3.12843e-008,1.1726
3.13229e-008,1.1730
3.13615e-008,1.1742
