.HEADER
..NAMES
Time,V U2.E3
.DATA
3.52961e-008,0.5384
3.53347e-008,0.4690
3.53733e-008,0.4215
3.54119e-008,0.3804
3.54504e-008,0.3675
3.54890e-008,0.3839
3.55276e-008,0.4260
3.55661e-008,0.5017
3.56047e-008,0.6078
3.56433e-008,0.7136
3.56819e-008,0.8080
3.57205e-008,0.8945
3.57590e-008,0.9677
3.57976e-008,1.0235
3.58362e-008,1.0638
3.58747e-008,1.1093
3.59133e-008,1.1410
3.59519e-008,1.1479
3.59905e-008,1.1393
3.60290e-008,1.0942
3.60676e-008,1.0078
3.61062e-008,0.9031
3.61448e-008,0.7884
3.61834e-008,0.6733
3.62219e-008,0.5702
3.62605e-008,0.4914
3.62991e-008,0.4375
3.63376e-008,0.3938
3.63762e-008,0.3686
3.64148e-008,0.3765
3.64534e-008,0.4093
3.64920e-008,0.4730
3.65305e-008,0.5718
3.65691e-008,0.6817
3.66077e-008,0.7781
3.66462e-008,0.8676
3.66848e-008,0.9460
3.67234e-008,1.0078
3.67620e-008,1.0520
3.68006e-008,1.0932
3.68391e-008,1.1353
3.68777e-008,1.1466
3.69163e-008,1.1449
3.69549e-008,1.1136
3.69934e-008,1.0384
3.70320e-008,0.9373
3.70706e-008,0.8255
3.71091e-008,0.7092
3.71477e-008,0.6006
3.71863e-008,0.5133
3.72249e-008,0.4525
3.72635e-008,0.4110
3.73020e-008,0.3816
3.73406e-008,0.3661
3.73792e-008,0.3590
3.74177e-008,0.3506
3.74563e-008,0.3440
3.74949e-008,0.3373
3.75335e-008,0.3281
3.75721e-008,0.3208
3.76106e-008,0.3173
3.76492e-008,0.3161
3.76878e-008,0.3165
3.77263e-008,0.3190
3.77649e-008,0.3267
3.78035e-008,0.3441
3.78421e-008,0.3814
3.78806e-008,0.4517
3.79192e-008,0.5520
3.79578e-008,0.6682
3.79964e-008,0.7715
3.80350e-008,0.8610
3.80735e-008,0.9382
3.81121e-008,1.0003
3.81507e-008,1.0460
3.81892e-008,1.0792
3.82278e-008,1.1231
3.82664e-008,1.1436
3.83050e-008,1.1480
3.83436e-008,1.1314
3.83821e-008,1.0743
3.84207e-008,0.9832
3.84593e-008,0.8767
3.84978e-008,0.7595
3.85364e-008,0.6454
3.85750e-008,0.5473
3.86136e-008,0.4751
3.86521e-008,0.4263
3.86907e-008,0.3923
3.87293e-008,0.3707
3.87679e-008,0.3618
3.88065e-008,0.3542
3.88450e-008,0.3468
3.88836e-008,0.3406
3.89222e-008,0.3320
3.89607e-008,0.3237
3.89993e-008,0.3187
3.90379e-008,0.3161
3.90765e-008,0.3158
3.91151e-008,0.3174
3.91536e-008,0.3210
3.91922e-008,0.3245
3.92308e-008,0.3259
3.92693e-008,0.3262
3.93079e-008,0.3268
3.93465e-008,0.3261
3.93851e-008,0.3247
3.94237e-008,0.3239
3.94622e-008,0.3228
3.95008e-008,0.3224
3.95394e-008,0.3226
3.95780e-008,0.3230
3.96165e-008,0.3245
3.96551e-008,0.3311
3.96937e-008,0.3511
3.97322e-008,0.3979
3.97708e-008,0.4783
3.98094e-008,0.5871
3.98480e-008,0.7040
3.98866e-008,0.8021
3.99251e-008,0.8887
3.99637e-008,0.9616
4.00023e-008,1.0180
4.00408e-008,1.0578
4.00794e-008,1.0933
4.01180e-008,1.1346
4.01566e-008,1.1450
4.01952e-008,1.1448
4.02337e-008,1.1150
4.02723e-008,1.0439
4.03109e-008,0.9459
4.03494e-008,0.8348
4.03880e-008,0.7174
4.04266e-008,0.6072
4.04652e-008,0.5178
4.05037e-008,0.4549
4.05423e-008,0.4105
4.05809e-008,0.3733
4.06195e-008,0.3694
4.06581e-008,0.3920
4.06966e-008,0.4419
4.07352e-008,0.5271
4.07738e-008,0.6368
4.08123e-008,0.7387
4.08509e-008,0.8314
4.08895e-008,0.9149
4.09281e-008,0.9838
4.09667e-008,1.0350
4.10052e-008,1.0712
4.10438e-008,1.0983
4.10824e-008,1.1163
