.HEADER
..NAMES
Time,V U5.D3
.DATA
2.39165e-008,1.1776
2.39551e-008,1.1775
2.39936e-008,1.1775
2.40322e-008,1.1776
2.40708e-008,1.1776
2.41094e-008,1.1776
2.41479e-008,1.1776
2.41865e-008,1.1779
2.42251e-008,1.1799
2.42637e-008,1.1826
2.43023e-008,1.1785
2.43408e-008,1.1530
2.43794e-008,1.0900
2.44180e-008,0.9918
2.44566e-008,0.8787
2.44951e-008,0.7650
2.45337e-008,0.6560
2.45723e-008,0.5610
2.46109e-008,0.4866
2.46494e-008,0.4335
2.46880e-008,0.3976
2.47266e-008,0.3731
2.47651e-008,0.3550
2.48037e-008,0.3422
2.48423e-008,0.3324
2.48809e-008,0.3238
2.49194e-008,0.3183
2.49580e-008,0.3177
2.49966e-008,0.3196
2.50352e-008,0.3217
2.50737e-008,0.3237
2.51123e-008,0.3256
2.51509e-008,0.3268
2.51895e-008,0.3270
2.52281e-008,0.3260
2.52666e-008,0.3248
2.53052e-008,0.3241
2.53438e-008,0.3237
2.53824e-008,0.3234
2.54209e-008,0.3232
2.54595e-008,0.3233
2.54981e-008,0.3231
2.55367e-008,0.3226
2.55752e-008,0.3222
2.56138e-008,0.3219
2.56524e-008,0.3217
2.56909e-008,0.3216
2.57295e-008,0.3215
2.57681e-008,0.3215
2.58067e-008,0.3217
2.58452e-008,0.3218
2.58838e-008,0.3217
2.59224e-008,0.3217
2.59610e-008,0.3217
2.59995e-008,0.3216
2.60381e-008,0.3216
2.60767e-008,0.3216
2.61153e-008,0.3216
2.61539e-008,0.3216
2.61924e-008,0.3216
2.62310e-008,0.3216
2.62696e-008,0.3216
2.63082e-008,0.3215
2.63467e-008,0.3215
2.63853e-008,0.3215
2.64239e-008,0.3215
2.64625e-008,0.3215
2.65010e-008,0.3215
2.65396e-008,0.3218
2.65782e-008,0.3249
2.66167e-008,0.3367
2.66553e-008,0.3679
2.66939e-008,0.4302
2.67325e-008,0.5259
2.67710e-008,0.6419
2.68096e-008,0.7529
2.68482e-008,0.8449
2.68868e-008,0.9213
2.69254e-008,0.9850
2.69639e-008,1.0347
2.70025e-008,1.0710
2.70411e-008,1.0976
2.70797e-008,1.1175
2.71182e-008,1.1338
2.71568e-008,1.1472
2.71954e-008,1.1571
2.72340e-008,1.1643
2.72725e-008,1.1683
2.73111e-008,1.1684
2.73497e-008,1.1673
2.73882e-008,1.1677
2.74268e-008,1.1693
2.74654e-008,1.1707
2.75040e-008,1.1717
2.75425e-008,1.1726
2.75811e-008,1.1736
2.76197e-008,1.1746
2.76583e-008,1.1752
2.76968e-008,1.1754
2.77354e-008,1.1756
2.77740e-008,1.1760
2.78126e-008,1.1762
2.78512e-008,1.1765
2.78897e-008,1.1771
2.79283e-008,1.1775
2.79669e-008,1.1775
2.80055e-008,1.1774
2.80440e-008,1.1774
2.80826e-008,1.1774
2.81212e-008,1.1774
2.81598e-008,1.1774
2.81983e-008,1.1774
2.82369e-008,1.1774
2.82755e-008,1.1775
2.83140e-008,1.1775
2.83526e-008,1.1775
2.83912e-008,1.1776
2.84298e-008,1.1787
2.84683e-008,1.1815
2.85069e-008,1.1818
2.85455e-008,1.1676
2.85841e-008,1.1216
2.86226e-008,1.0364
2.86612e-008,0.9272
2.86998e-008,0.8127
2.87384e-008,0.7011
2.87770e-008,0.5989
2.88155e-008,0.5153
2.88541e-008,0.4535
2.88927e-008,0.4070
2.89313e-008,0.3756
2.89698e-008,0.3645
2.90084e-008,0.3855
2.90470e-008,0.4418
2.90855e-008,0.5373
2.91241e-008,0.6566
2.91627e-008,0.7719
2.92013e-008,0.8685
2.92398e-008,0.9475
2.92784e-008,1.0089
2.93170e-008,1.0548
2.93556e-008,1.0940
2.93941e-008,1.1314
2.94327e-008,1.1595
2.94713e-008,1.1646
2.95099e-008,1.1424
2.95485e-008,1.0729
2.95870e-008,0.9641
2.96256e-008,0.8423
2.96642e-008,0.7234
2.97028e-008,0.6137
2.97413e-008,0.5258
2.97799e-008,0.4607
2.98185e-008,0.4144
2.98570e-008,0.3853
2.98956e-008,0.3655
2.99342e-008,0.3490
2.99728e-008,0.3369
3.00113e-008,0.3281
3.00499e-008,0.3199
3.00885e-008,0.3156
3.01271e-008,0.3166
3.01657e-008,0.3195
3.02042e-008,0.3224
3.02428e-008,0.3251
3.02814e-008,0.3268
3.03199e-008,0.3288
3.03585e-008,0.3369
3.03971e-008,0.3610
3.04357e-008,0.4139
3.04743e-008,0.5018
3.05128e-008,0.6158
3.05514e-008,0.7296
3.05900e-008,0.8263
3.06285e-008,0.9055
3.06671e-008,0.9715
3.07057e-008,1.0239
3.07443e-008,1.0629
3.07829e-008,1.0915
3.08214e-008,1.1125
3.08600e-008,1.1299
3.08986e-008,1.1442
3.09372e-008,1.1550
3.09757e-008,1.1631
3.10143e-008,1.1680
3.10529e-008,1.1688
3.10914e-008,1.1676
3.11300e-008,1.1676
3.11686e-008,1.1690
3.12072e-008,1.1706
3.12458e-008,1.1717
3.12843e-008,1.1726
3.13229e-008,1.1736
3.13615e-008,1.1747
3.14000e-008,1.1754
3.14386e-008,1.1756
3.14772e-008,1.1758
3.15158e-008,1.1761
3.15544e-008,1.1763
3.15929e-008,1.1766
3.16315e-008,1.1771
3.16701e-008,1.1776
3.17087e-008,1.1787
3.17472e-008,1.1813
3.17858e-008,1.1822
3.18244e-008,1.1703
3.18629e-008,1.1284
3.19015e-008,1.0470
3.19401e-008,0.9392
3.19787e-008,0.8247
3.20173e-008,0.7128
3.20558e-008,0.6089
3.20944e-008,0.5232
3.21330e-008,0.4591
3.21715e-008,0.4147
3.22101e-008,0.3849
3.22487e-008,0.3637
3.22873e-008,0.3482
3.23259e-008,0.3373
3.23644e-008,0.3281
3.24030e-008,0.3205
3.24416e-008,0.3174
3.24801e-008,0.3183
3.25187e-008,0.3205
3.25573e-008,0.3226
3.25959e-008,0.3245
3.26344e-008,0.3262
3.26730e-008,0.3269
3.27116e-008,0.3265
3.27502e-008,0.3253
3.27888e-008,0.3243
3.28273e-008,0.3238
3.28659e-008,0.3235
3.29045e-008,0.3232
3.29430e-008,0.3232
3.29816e-008,0.3232
3.30202e-008,0.3228
3.30588e-008,0.3223
3.30974e-008,0.3219
3.31359e-008,0.3217
3.31745e-008,0.3216
3.32131e-008,0.3215
3.32516e-008,0.3215
3.32902e-008,0.3216
3.33288e-008,0.3217
3.33674e-008,0.3217
3.34060e-008,0.3216
3.34445e-008,0.3216
3.34831e-008,0.3216
3.35217e-008,0.3215
3.35603e-008,0.3215
3.35988e-008,0.3215
3.36374e-008,0.3216
3.36760e-008,0.3216
3.37145e-008,0.3216
3.37531e-008,0.3215
3.37917e-008,0.3215
3.38303e-008,0.3215
3.38689e-008,0.3215
3.39074e-008,0.3215
3.39460e-008,0.3215
3.39846e-008,0.3214
3.40231e-008,0.3214
3.40617e-008,0.3214
3.41003e-008,0.3214
3.41389e-008,0.3214
3.41775e-008,0.3214
3.42160e-008,0.3214
3.42546e-008,0.3214
3.42932e-008,0.3214
3.43318e-008,0.3213
3.43703e-008,0.3213
3.44089e-008,0.3213
3.44475e-008,0.3213
3.44860e-008,0.3213
3.45246e-008,0.3222
3.45632e-008,0.3271
3.46018e-008,0.3436
3.46404e-008,0.3835
3.46789e-008,0.4566
3.47175e-008,0.5611
3.47561e-008,0.6779
3.47946e-008,0.7838
3.48332e-008,0.8700
3.48718e-008,0.9425
3.49104e-008,1.0020
3.49490e-008,1.0472
3.49875e-008,1.0879
3.50261e-008,1.1276
3.50647e-008,1.1570
3.51032e-008,1.1599
3.51418e-008,1.1333
3.51804e-008,1.0586
3.52190e-008,0.9473
3.52575e-008,0.8266
3.52961e-008,0.7096
3.53347e-008,0.6027
3.53733e-008,0.5184
3.54119e-008,0.4560
3.54504e-008,0.4111
3.54890e-008,0.3831
3.55276e-008,0.3636
3.55661e-008,0.3472
3.56047e-008,0.3352
3.56433e-008,0.3264
3.56819e-008,0.3186
3.57205e-008,0.3151
3.57590e-008,0.3166
3.57976e-008,0.3196
3.58362e-008,0.3223
3.58747e-008,0.3249
3.59133e-008,0.3263
3.59519e-008,0.3265
3.59905e-008,0.3261
3.60290e-008,0.3251
3.60676e-008,0.3237
3.61062e-008,0.3232
3.61448e-008,0.3232
3.61834e-008,0.3229
3.62219e-008,0.3228
3.62605e-008,0.3230
3.62991e-008,0.3225
3.63376e-008,0.3220
3.63762e-008,0.3217
3.64148e-008,0.3232
3.64534e-008,0.3311
3.64920e-008,0.3548
3.65305e-008,0.4065
3.65691e-008,0.4921
3.66077e-008,0.6046
3.66462e-008,0.7194
3.66848e-008,0.8178
3.67234e-008,0.8982
3.67620e-008,0.9661
3.68006e-008,1.0203
3.68391e-008,1.0612
3.68777e-008,1.1046
3.69163e-008,1.1413
3.69549e-008,1.1608
3.69934e-008,1.1552
3.70320e-008,1.1117
3.70706e-008,1.0207
3.71091e-008,0.9028
3.71477e-008,0.7833
3.71863e-008,0.6682
3.72249e-008,0.5691
3.72635e-008,0.4933
3.73020e-008,0.4376
3.73406e-008,0.3949
3.73792e-008,0.3695
3.74177e-008,0.3629
3.74563e-008,0.3862
3.74949e-008,0.4476
3.75335e-008,0.5491
3.75721e-008,0.6709
3.76106e-008,0.7860
3.76492e-008,0.8815
3.76878e-008,0.9584
3.77263e-008,1.0178
3.77649e-008,1.0618
3.78035e-008,1.1015
3.78421e-008,1.1366
3.78806e-008,1.1615
3.79192e-008,1.1629
3.79578e-008,1.1345
3.79964e-008,1.0584
3.80350e-008,0.9461
3.80735e-008,0.8241
3.81121e-008,0.7054
3.81507e-008,0.5983
3.81892e-008,0.5139
3.82278e-008,0.4519
3.82664e-008,0.4083
3.83050e-008,0.3814
3.83436e-008,0.3624
3.83821e-008,0.3465
3.84207e-008,0.3351
3.84593e-008,0.3265
3.84978e-008,0.3186
3.85364e-008,0.3152
3.85750e-008,0.3166
3.86136e-008,0.3196
3.86521e-008,0.3226
3.86907e-008,0.3252
3.87293e-008,0.3266
3.87679e-008,0.3269
3.88065e-008,0.3264
3.88450e-008,0.3252
3.88836e-008,0.3238
3.89222e-008,0.3234
3.89607e-008,0.3233
3.89993e-008,0.3230
3.90379e-008,0.3230
3.90765e-008,0.3231
3.91151e-008,0.3227
3.91536e-008,0.3221
3.91922e-008,0.3219
3.92308e-008,0.3236
3.92693e-008,0.3320
3.93079e-008,0.3567
3.93465e-008,0.4101
3.93851e-008,0.4975
3.94237e-008,0.6108
3.94622e-008,0.7250
3.95008e-008,0.8223
3.95394e-008,0.9021
3.95780e-008,0.9693
3.96165e-008,1.0228
3.96551e-008,1.0624
3.96937e-008,1.0914
3.97322e-008,1.1127
3.97708e-008,1.1299
3.98094e-008,1.1441
3.98480e-008,1.1549
3.98866e-008,1.1627
3.99251e-008,1.1677
3.99637e-008,1.1688
4.00023e-008,1.1676
4.00408e-008,1.1676
4.00794e-008,1.1690
4.01180e-008,1.1706
4.01566e-008,1.1738
4.01952e-008,1.1784
4.02337e-008,1.1793
4.02723e-008,1.1643
4.03109e-008,1.1163
4.03494e-008,1.0288
4.03880e-008,0.9187
4.04266e-008,0.8048
4.04652e-008,0.6940
4.05037e-008,0.5930
4.05423e-008,0.5113
4.05809e-008,0.4509
4.06195e-008,0.4054
4.06581e-008,0.3749
4.06966e-008,0.3646
4.07352e-008,0.3869
4.07738e-008,0.4451
4.08123e-008,0.5424
4.08509e-008,0.6622
4.08895e-008,0.7770
4.09281e-008,0.8727
4.09667e-008,0.9508
4.10052e-008,1.0113
4.10438e-008,1.0565
4.10824e-008,1.0894
4.11209e-008,1.1114
4.11595e-008,1.1274
