.HEADER
..NAMES
Time,V U3.E3
.DATA
2.82369e-008,1.1773
2.82755e-008,1.1773
2.83140e-008,1.1773
2.83526e-008,1.1773
2.83912e-008,1.1773
2.84298e-008,1.1773
2.84683e-008,1.1773
2.85069e-008,1.1773
2.85455e-008,1.1773
2.85841e-008,1.1773
2.86226e-008,1.1773
2.86612e-008,1.1773
2.86998e-008,1.1773
2.87384e-008,1.1773
2.87770e-008,1.1773
2.88155e-008,1.1773
2.88541e-008,1.1773
2.88927e-008,1.1774
2.89313e-008,1.1774
2.89698e-008,1.1774
2.90084e-008,1.1774
2.90470e-008,1.1774
2.90855e-008,1.1774
2.91241e-008,1.1776
2.91627e-008,1.1795
2.92013e-008,1.1822
2.92398e-008,1.1785
2.92784e-008,1.1545
2.93170e-008,1.0939
2.93556e-008,0.9977
2.93941e-008,0.8850
2.94327e-008,0.7705
2.94713e-008,0.6611
2.95099e-008,0.5658
2.95485e-008,0.4898
2.95870e-008,0.4352
2.96256e-008,0.3987
2.96642e-008,0.3730
2.97028e-008,0.3541
2.97413e-008,0.3408
2.97799e-008,0.3304
2.98185e-008,0.3223
2.98570e-008,0.3186
2.98956e-008,0.3188
2.99342e-008,0.3209
2.99728e-008,0.3231
3.00113e-008,0.3248
3.00499e-008,0.3260
3.00885e-008,0.3269
3.01271e-008,0.3265
3.01657e-008,0.3252
3.02042e-008,0.3243
3.02428e-008,0.3237
3.02814e-008,0.3233
3.03199e-008,0.3232
3.03585e-008,0.3232
3.03971e-008,0.3229
3.04357e-008,0.3224
3.04743e-008,0.3218
3.05128e-008,0.3214
3.05514e-008,0.3221
3.05900e-008,0.3267
3.06285e-008,0.3423
3.06671e-008,0.3809
3.07057e-008,0.4522
3.07443e-008,0.5551
3.07829e-008,0.6717
3.08214e-008,0.7787
3.08600e-008,0.8662
3.08986e-008,0.9391
3.09372e-008,0.9989
3.09757e-008,1.0450
3.10143e-008,1.0866
3.10529e-008,1.1264
3.10914e-008,1.1565
3.11300e-008,1.1618
3.11686e-008,1.1352
3.12072e-008,1.0605
3.12458e-008,0.9490
3.12843e-008,0.8283
3.13229e-008,0.7102
3.13615e-008,0.6058
3.14000e-008,0.5223
3.14386e-008,0.4576
3.14772e-008,0.4110
3.15158e-008,0.3784
3.15544e-008,0.3606
3.15929e-008,0.3706
3.16315e-008,0.4169
3.16701e-008,0.5049
3.17087e-008,0.6254
3.17472e-008,0.7484
3.17858e-008,0.8517
3.18244e-008,0.9342
3.18629e-008,0.9982
3.19015e-008,1.0460
3.19401e-008,1.0841
3.19787e-008,1.1225
3.20173e-008,1.1536
3.20558e-008,1.1654
3.20944e-008,1.1522
3.21330e-008,1.0931
3.21715e-008,0.9902
3.22101e-008,0.8686
3.22487e-008,0.7466
3.22873e-008,0.6353
3.23259e-008,0.5444
3.23644e-008,0.4741
3.24030e-008,0.4234
3.24416e-008,0.3915
3.24801e-008,0.3686
3.25187e-008,0.3499
3.25573e-008,0.3371
3.25959e-008,0.3268
3.26344e-008,0.3187
3.26730e-008,0.3160
3.27116e-008,0.3172
3.27502e-008,0.3202
3.27888e-008,0.3237
3.28273e-008,0.3255
3.28659e-008,0.3261
3.29045e-008,0.3265
3.29430e-008,0.3259
3.29816e-008,0.3244
3.30202e-008,0.3236
3.30588e-008,0.3231
3.30974e-008,0.3229
3.31359e-008,0.3229
3.31745e-008,0.3229
3.32131e-008,0.3225
3.32516e-008,0.3220
3.32902e-008,0.3214
3.33288e-008,0.3209
3.33674e-008,0.3207
3.34060e-008,0.3208
3.34445e-008,0.3207
3.34831e-008,0.3207
3.35217e-008,0.3209
3.35603e-008,0.3209
3.35988e-008,0.3209
3.36374e-008,0.3208
3.36760e-008,0.3207
3.37145e-008,0.3207
3.37531e-008,0.3207
3.37917e-008,0.3207
3.38303e-008,0.3214
3.38689e-008,0.3255
3.39074e-008,0.3395
3.39460e-008,0.3750
3.39846e-008,0.4425
3.40231e-008,0.5425
3.40617e-008,0.6590
3.41003e-008,0.7679
3.41389e-008,0.8574
3.41775e-008,0.9319
3.42160e-008,0.9929
3.42546e-008,1.0405
3.42932e-008,1.0816
3.43318e-008,1.1223
3.43703e-008,1.1542
3.44089e-008,1.1620
3.44475e-008,1.1401
3.44860e-008,1.0705
3.45246e-008,0.9616
3.45632e-008,0.8412
3.46018e-008,0.7223
3.46404e-008,0.6158
3.46789e-008,0.5301
3.47175e-008,0.4634
3.47561e-008,0.4163
3.47946e-008,0.3867
3.48332e-008,0.3642
3.48718e-008,0.3464
3.49104e-008,0.3344
3.49490e-008,0.3244
3.49875e-008,0.3175
3.50261e-008,0.3162
3.50647e-008,0.3178
3.51032e-008,0.3208
3.51418e-008,0.3240
3.51804e-008,0.3253
3.52190e-008,0.3259
3.52575e-008,0.3278
3.52961e-008,0.3349
3.53347e-008,0.3578
3.53733e-008,0.4099
3.54119e-008,0.4960
3.54504e-008,0.6083
3.54890e-008,0.7228
3.55276e-008,0.8206
3.55661e-008,0.9003
3.56047e-008,0.9666
3.56433e-008,1.0198
3.56819e-008,1.0608
3.57205e-008,1.1038
3.57590e-008,1.1406
3.57976e-008,1.1607
3.58362e-008,1.1560
3.58747e-008,1.1093
3.59133e-008,1.0163
3.59519e-008,0.8982
3.59905e-008,0.7776
3.60290e-008,0.6639
3.60676e-008,0.5681
3.61062e-008,0.4930
3.61448e-008,0.4363
3.61834e-008,0.3994
3.62219e-008,0.3746
3.62605e-008,0.3543
3.62991e-008,0.3397
3.63376e-008,0.3291
3.63762e-008,0.3202
3.64148e-008,0.3163
3.64534e-008,0.3169
3.64920e-008,0.3194
3.65305e-008,0.3227
3.65691e-008,0.3251
3.66077e-008,0.3257
3.66462e-008,0.3262
3.66848e-008,0.3260
3.67234e-008,0.3247
3.67620e-008,0.3237
3.68006e-008,0.3232
3.68391e-008,0.3228
3.68777e-008,0.3228
3.69163e-008,0.3229
3.69549e-008,0.3225
3.69934e-008,0.3220
3.70320e-008,0.3215
3.70706e-008,0.3209
3.71091e-008,0.3206
3.71477e-008,0.3207
3.71863e-008,0.3206
3.72249e-008,0.3206
3.72635e-008,0.3207
3.73020e-008,0.3208
3.73406e-008,0.3208
3.73792e-008,0.3208
3.74177e-008,0.3207
3.74563e-008,0.3206
3.74949e-008,0.3206
3.75335e-008,0.3206
3.75721e-008,0.3209
3.76106e-008,0.3237
3.76492e-008,0.3342
3.76878e-008,0.3627
3.77263e-008,0.4212
3.77649e-008,0.5134
3.78035e-008,0.6281
3.78421e-008,0.7408
3.78806e-008,0.8354
3.79192e-008,0.9135
3.79578e-008,0.9780
3.79964e-008,1.0292
3.80350e-008,1.0695
3.80735e-008,1.1120
3.81121e-008,1.1473
3.81507e-008,1.1617
3.81892e-008,1.1503
3.82278e-008,1.0933
3.82664e-008,0.9927
3.83050e-008,0.8732
3.83436e-008,0.7531
3.83821e-008,0.6422
3.84207e-008,0.5508
3.84593e-008,0.4794
3.84978e-008,0.4263
3.85364e-008,0.3878
3.85750e-008,0.3642
3.86136e-008,0.3628
3.86521e-008,0.3945
3.86907e-008,0.4673
3.87293e-008,0.5784
3.87679e-008,0.7041
3.88065e-008,0.8161
3.88450e-008,0.9057
3.88836e-008,0.9763
3.89222e-008,1.0298
3.89607e-008,1.0695
3.89993e-008,1.0973
3.90379e-008,1.1166
3.90765e-008,1.1328
3.91151e-008,1.1465
3.91536e-008,1.1566
3.91922e-008,1.1641
3.92308e-008,1.1681
3.92693e-008,1.1679
3.93079e-008,1.1662
3.93465e-008,1.1656
3.93851e-008,1.1666
3.94237e-008,1.1686
3.94622e-008,1.1720
3.95008e-008,1.1766
3.95394e-008,1.1789
3.95780e-008,1.1675
3.96165e-008,1.1255
3.96551e-008,1.0442
3.96937e-008,0.9370
3.97322e-008,0.8226
3.97708e-008,0.7107
3.98094e-008,0.6083
3.98480e-008,0.5232
3.98866e-008,0.4586
3.99251e-008,0.4111
3.99637e-008,0.3777
4.00023e-008,0.3629
4.00408e-008,0.3797
4.00794e-008,0.4331
4.01180e-008,0.5268
4.01566e-008,0.6479
4.01952e-008,0.7662
4.02337e-008,0.8651
4.02723e-008,0.9439
4.03109e-008,1.0048
4.03494e-008,1.0514
4.03880e-008,1.0897
4.04266e-008,1.1269
4.04652e-008,1.1570
4.05037e-008,1.1658
4.05423e-008,1.1464
4.05809e-008,1.0797
4.06195e-008,0.9718
4.06581e-008,0.8496
4.06966e-008,0.7291
4.07352e-008,0.6206
4.07738e-008,0.5329
4.08123e-008,0.4655
4.08509e-008,0.4179
4.08895e-008,0.3879
4.09281e-008,0.3656
4.09667e-008,0.3478
4.10052e-008,0.3356
4.10438e-008,0.3255
4.10824e-008,0.3181
4.11209e-008,0.3162
4.11595e-008,0.3178
