.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
2.46109e-008,-0.6341
2.46494e-008,-0.4393
2.46880e-008,-0.2084
2.47266e-008,0.0213
2.47651e-008,0.2307
2.48037e-008,0.4072
2.48423e-008,0.5493
2.48809e-008,0.6554
2.49194e-008,0.7302
2.49580e-008,0.7791
2.49966e-008,0.7960
2.50352e-008,0.7641
2.50737e-008,0.6591
2.51123e-008,0.4740
2.51509e-008,0.2451
2.51895e-008,0.0137
2.52281e-008,-0.1985
2.52666e-008,-0.3793
2.53052e-008,-0.5275
2.53438e-008,-0.6400
2.53824e-008,-0.7204
2.54209e-008,-0.7741
2.54595e-008,-0.7956
2.54981e-008,-0.7717
2.55367e-008,-0.6805
2.55752e-008,-0.5073
2.56138e-008,-0.2825
2.56524e-008,-0.0500
2.56909e-008,0.1678
2.57295e-008,0.3553
2.57681e-008,0.5080
2.58067e-008,0.6259
2.58452e-008,0.7095
2.58838e-008,0.7670
2.59224e-008,0.7951
2.59610e-008,0.7810
2.59995e-008,0.7015
2.60381e-008,0.5398
2.60767e-008,0.3194
2.61153e-008,0.0856
2.61539e-008,-0.1345
2.61924e-008,-0.3258
2.62310e-008,-0.4841
2.62696e-008,-0.6085
2.63082e-008,-0.6965
2.63467e-008,-0.7584
2.63853e-008,-0.7917
2.64239e-008,-0.7845
2.64625e-008,-0.7178
2.65010e-008,-0.5699
2.65396e-008,-0.3557
2.65782e-008,-0.1226
2.66167e-008,0.1012
2.66553e-008,0.2995
2.66939e-008,0.4634
2.67325e-008,0.5928
2.67710e-008,0.6864
2.68096e-008,0.7521
2.68482e-008,0.7901
2.68868e-008,0.7914
2.69254e-008,0.7354
2.69639e-008,0.5993
2.70025e-008,0.3925
2.70411e-008,0.1591
2.70797e-008,-0.0675
2.71182e-008,-0.2689
2.71568e-008,-0.4374
2.71954e-008,-0.5734
2.72340e-008,-0.6718
2.72725e-008,-0.7419
2.73111e-008,-0.7852
2.73497e-008,-0.7923
2.73882e-008,-0.7469
2.74268e-008,-0.6257
2.74654e-008,-0.4277
2.75040e-008,-0.1961
2.75425e-008,0.0326
2.75811e-008,0.2404
2.76197e-008,0.4154
2.76583e-008,0.5557
2.76968e-008,0.6603
2.77354e-008,0.7345
2.77740e-008,0.7817
2.78126e-008,0.7962
2.78512e-008,0.7611
2.78897e-008,0.6515
2.79283e-008,0.4631
2.79669e-008,0.2334
2.80055e-008,0.0021
2.80440e-008,-0.2088
2.80826e-008,-0.3876
2.81212e-008,-0.5341
2.81598e-008,-0.6445
2.81983e-008,-0.7227
2.82369e-008,-0.7751
2.82755e-008,-0.7951
