.HEADER
..NAMES
Time,V U2.E7
.DATA
2.84683e-008,1.1770
2.85069e-008,1.1771
2.85455e-008,1.1771
2.85841e-008,1.1771
2.86226e-008,1.1772
2.86612e-008,1.1773
2.86998e-008,1.1772
2.87384e-008,1.1771
2.87770e-008,1.1770
2.88155e-008,1.1771
2.88541e-008,1.1772
2.88927e-008,1.1773
2.89313e-008,1.1772
2.89698e-008,1.1772
2.90084e-008,1.1773
2.90470e-008,1.1772
2.90855e-008,1.1772
2.91241e-008,1.1773
2.91627e-008,1.1773
2.92013e-008,1.1773
2.92398e-008,1.1773
2.92784e-008,1.1776
2.93170e-008,1.1804
2.93556e-008,1.1830
2.93941e-008,1.1758
2.94327e-008,1.1434
2.94713e-008,1.0703
2.95099e-008,0.9674
2.95485e-008,0.8573
2.95870e-008,0.7428
2.96256e-008,0.6337
2.96642e-008,0.5420
2.97028e-008,0.4735
2.97413e-008,0.4260
2.97799e-008,0.3930
2.98185e-008,0.3718
2.98570e-008,0.3595
2.98956e-008,0.3514
2.99342e-008,0.3437
2.99728e-008,0.3347
3.00113e-008,0.3254
3.00499e-008,0.3201
3.00885e-008,0.3181
3.01271e-008,0.3173
3.01657e-008,0.3180
3.02042e-008,0.3206
3.02428e-008,0.3234
3.02814e-008,0.3249
3.03199e-008,0.3253
3.03585e-008,0.3254
3.03971e-008,0.3252
3.04357e-008,0.3243
3.04743e-008,0.3232
3.05128e-008,0.3223
3.05514e-008,0.3219
3.05900e-008,0.3223
3.06285e-008,0.3226
3.06671e-008,0.3225
3.07057e-008,0.3237
3.07443e-008,0.3304
3.07829e-008,0.3500
3.08214e-008,0.3964
3.08600e-008,0.4772
3.08986e-008,0.5865
3.09372e-008,0.7035
3.09757e-008,0.8025
3.10143e-008,0.8887
3.10529e-008,0.9610
3.10914e-008,1.0170
3.11300e-008,1.0566
3.11686e-008,1.0850
3.12072e-008,1.1055
3.12458e-008,1.1202
3.12843e-008,1.1313
3.13229e-008,1.1418
3.13615e-008,1.1530
3.14000e-008,1.1632
3.14386e-008,1.1704
3.14772e-008,1.1725
3.15158e-008,1.1720
3.15544e-008,1.1721
3.15929e-008,1.1725
3.16315e-008,1.1723
3.16701e-008,1.1723
3.17087e-008,1.1729
3.17472e-008,1.1736
3.17858e-008,1.1741
3.18244e-008,1.1748
3.18629e-008,1.1758
3.19015e-008,1.1767
3.19401e-008,1.1772
3.19787e-008,1.1768
3.20173e-008,1.1762
3.20558e-008,1.1762
3.20944e-008,1.1766
3.21330e-008,1.1768
3.21715e-008,1.1769
3.22101e-008,1.1770
3.22487e-008,1.1771
3.22873e-008,1.1771
3.23259e-008,1.1771
3.23644e-008,1.1772
3.24030e-008,1.1772
3.24416e-008,1.1772
3.24801e-008,1.1771
3.25187e-008,1.1770
3.25573e-008,1.1771
3.25959e-008,1.1772
3.26344e-008,1.1773
3.26730e-008,1.1772
3.27116e-008,1.1772
3.27502e-008,1.1772
3.27888e-008,1.1772
3.28273e-008,1.1772
3.28659e-008,1.1773
3.29045e-008,1.1773
3.29430e-008,1.1773
3.29816e-008,1.1773
3.30202e-008,1.1774
3.30588e-008,1.1793
3.30974e-008,1.1827
3.31359e-008,1.1794
3.31745e-008,1.1556
3.32131e-008,1.0936
3.32516e-008,0.9960
3.32902e-008,0.8869
3.33288e-008,0.7732
3.33674e-008,0.6613
3.34060e-008,0.5642
3.34445e-008,0.4895
3.34831e-008,0.4367
3.35217e-008,0.3947
3.35603e-008,0.3692
3.35988e-008,0.3746
3.36374e-008,0.4065
3.36760e-008,0.4714
3.37145e-008,0.5679
3.37531e-008,0.6784
3.37917e-008,0.7790
3.38303e-008,0.8714
3.38689e-008,0.9497
3.39074e-008,1.0109
3.39460e-008,1.0554
3.39846e-008,1.0962
3.40231e-008,1.1376
3.40617e-008,1.1503
3.41003e-008,1.1500
3.41389e-008,1.1197
3.41775e-008,1.0451
3.42160e-008,0.9417
3.42546e-008,0.8289
3.42932e-008,0.7101
3.43318e-008,0.6015
3.43703e-008,0.5147
3.44089e-008,0.4528
3.44475e-008,0.4099
3.44860e-008,0.3813
3.45246e-008,0.3660
3.45632e-008,0.3555
3.46018e-008,0.3466
3.46404e-008,0.3398
3.46789e-008,0.3317
3.47175e-008,0.3231
3.47561e-008,0.3182
3.47946e-008,0.3163
3.48332e-008,0.3159
3.48718e-008,0.3176
3.49104e-008,0.3209
3.49490e-008,0.3239
3.49875e-008,0.3250
3.50261e-008,0.3255
3.50647e-008,0.3255
3.51032e-008,0.3246
3.51418e-008,0.3236
3.51804e-008,0.3229
3.52190e-008,0.3221
3.52575e-008,0.3217
3.52961e-008,0.3221
3.53347e-008,0.3224
3.53733e-008,0.3226
3.54119e-008,0.3255
3.54504e-008,0.3363
3.54890e-008,0.3654
3.55276e-008,0.4261
3.55661e-008,0.5200
3.56047e-008,0.6365
3.56433e-008,0.7469
3.56819e-008,0.8400
3.57205e-008,0.9208
3.57590e-008,0.9865
3.57976e-008,1.0353
3.58362e-008,1.0710
3.58747e-008,1.1141
3.59133e-008,1.1439
3.59519e-008,1.1508
3.59905e-008,1.1408
3.60290e-008,1.0941
3.60676e-008,1.0063
3.61062e-008,0.8987
3.61448e-008,0.7816
3.61834e-008,0.6640
3.62219e-008,0.5628
3.62605e-008,0.4861
3.62991e-008,0.4332
