.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
3.69163e-008,-0.3802
3.69549e-008,-0.5336
3.69934e-008,-0.6436
3.70320e-008,-0.7241
3.70706e-008,-0.7804
3.71091e-008,-0.7921
3.71477e-008,-0.7608
3.71863e-008,-0.6683
3.72249e-008,-0.5007
3.72635e-008,-0.2878
3.73020e-008,-0.0662
3.73406e-008,0.1534
3.73792e-008,0.3507
3.74177e-008,0.5111
3.74563e-008,0.6289
3.74949e-008,0.7144
3.75335e-008,0.7775
3.75721e-008,0.7961
3.76106e-008,0.7725
3.76492e-008,0.6907
3.76878e-008,0.5332
3.77263e-008,0.3228
3.77649e-008,0.1005
3.78035e-008,-0.1214
3.78421e-008,-0.3233
3.78806e-008,-0.4897
3.79192e-008,-0.6134
3.79578e-008,-0.7003
3.79964e-008,-0.7679
3.80350e-008,-0.7929
3.80735e-008,-0.7762
3.81121e-008,-0.7058
3.81507e-008,-0.5611
3.81892e-008,-0.3569
3.82278e-008,-0.1368
3.82664e-008,0.0854
3.83050e-008,0.2918
3.83436e-008,0.4648
3.83821e-008,0.5963
3.84207e-008,0.6892
3.84593e-008,0.7625
3.84978e-008,0.7948
3.85364e-008,0.7852
3.85750e-008,0.7246
3.86136e-008,0.5910
3.86521e-008,0.3919
3.86907e-008,0.1714
3.87293e-008,-0.0524
3.87679e-008,-0.2628
3.88065e-008,-0.4415
3.88450e-008,-0.5791
3.88836e-008,-0.6752
3.89222e-008,-0.7505
3.89607e-008,-0.7898
3.89993e-008,-0.7863
3.90379e-008,-0.7356
3.90765e-008,-0.6152
3.91151e-008,-0.4249
3.91536e-008,-0.2071
3.91922e-008,0.0159
3.92308e-008,0.2296
3.92693e-008,0.4143
3.93079e-008,0.5595
3.93465e-008,0.6620
3.93851e-008,0.7402
3.94237e-008,0.7884
3.94622e-008,0.7922
