.HEADER
..NAMES
Time,V U3.H8
.DATA
3.66462e-008,0.3256
3.66848e-008,0.3258
3.67234e-008,0.3252
3.67620e-008,0.3241
3.68006e-008,0.3236
3.68391e-008,0.3233
3.68777e-008,0.3231
3.69163e-008,0.3230
3.69549e-008,0.3226
3.69934e-008,0.3222
3.70320e-008,0.3220
3.70706e-008,0.3217
3.71091e-008,0.3211
3.71477e-008,0.3210
3.71863e-008,0.3210
3.72249e-008,0.3210
3.72635e-008,0.3210
3.73020e-008,0.3210
3.73406e-008,0.3210
3.73792e-008,0.3211
3.74177e-008,0.3210
3.74563e-008,0.3209
3.74949e-008,0.3209
3.75335e-008,0.3210
3.75721e-008,0.3211
3.76106e-008,0.3233
3.76492e-008,0.3327
3.76878e-008,0.3593
3.77263e-008,0.4164
3.77649e-008,0.5087
3.78035e-008,0.6261
3.78421e-008,0.7414
3.78806e-008,0.8344
3.79192e-008,0.9063
3.79578e-008,0.9672
3.79964e-008,1.0197
3.80350e-008,1.0617
3.80735e-008,1.0927
3.81121e-008,1.1145
3.81507e-008,1.1314
3.81892e-008,1.1443
3.82278e-008,1.1533
3.82664e-008,1.1607
3.83050e-008,1.1663
3.83436e-008,1.1682
3.83821e-008,1.1673
3.84207e-008,1.1668
3.84593e-008,1.1681
3.84978e-008,1.1708
3.85364e-008,1.1727
3.85750e-008,1.1733
3.86136e-008,1.1736
3.86521e-008,1.1744
3.86907e-008,1.1750
3.87293e-008,1.1753
3.87679e-008,1.1758
3.88065e-008,1.1764
3.88450e-008,1.1769
3.88836e-008,1.1770
3.89222e-008,1.1770
3.89607e-008,1.1774
3.89993e-008,1.1779
3.90379e-008,1.1779
3.90765e-008,1.1776
3.91151e-008,1.1775
3.91536e-008,1.1777
3.91922e-008,1.1778
3.92308e-008,1.1778
3.92693e-008,1.1778
3.93079e-008,1.1778
3.93465e-008,1.1779
3.93851e-008,1.1778
3.94237e-008,1.1778
3.94622e-008,1.1786
3.95008e-008,1.1813
3.95394e-008,1.1832
3.95780e-008,1.1734
3.96165e-008,1.1344
3.96551e-008,1.0532
3.96937e-008,0.9413
3.97322e-008,0.8236
3.97708e-008,0.7136
3.98094e-008,0.6147
3.98480e-008,0.5317
3.98866e-008,0.4674
3.99251e-008,0.4222
3.99637e-008,0.3912
4.00023e-008,0.3674
4.00408e-008,0.3496
4.00794e-008,0.3381
4.01180e-008,0.3297
4.01566e-008,0.3225
4.01952e-008,0.3187
4.02337e-008,0.3190
4.02723e-008,0.3217
4.03109e-008,0.3243
4.03494e-008,0.3251
4.03880e-008,0.3254
4.04266e-008,0.3259
4.04652e-008,0.3258
4.05037e-008,0.3247
4.05423e-008,0.3239
4.05809e-008,0.3236
4.06195e-008,0.3235
4.06581e-008,0.3231
4.06966e-008,0.3227
4.07352e-008,0.3224
4.07738e-008,0.3223
4.08123e-008,0.3220
4.08509e-008,0.3214
4.08895e-008,0.3212
4.09281e-008,0.3212
4.09667e-008,0.3213
4.10052e-008,0.3212
