"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","38.394","39.190"," 795.4","39.201","39.454"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.4","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","39.332","40.127"," 795.4","40.139","40.392"," 253.8"," 731.5"," 806.5"," 881.5"," 190.0"," 265.0"," 340.0"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","40.270","41.066"," 795.4","41.077","41.330"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","41.208","42.004"," 795.5","42.015","42.268"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","42.146","42.942"," 795.4","42.953","43.206"," 253.8"," 731.5"," 806.5"," 881.5"," 189.8"," 264.8"," 339.8"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","43.084","43.880"," 795.4","43.891","44.144"," 253.8"," 731.5"," 806.5"," 881.5"," 190.0"," 265.0"," 340.0"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","44.022","44.818"," 795.3","44.829","45.082"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","44.960","45.756"," 795.5","45.767","46.020"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.4","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","45.898","46.694"," 795.4","46.705","46.958"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.4","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.4","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","46.836","47.632"," 795.4","47.643","47.896"," 253.8"," 731.5"," 806.5"," 881.5"," 189.8"," 264.8"," 339.8"," 129.4","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
