.HEADER
..NAMES
Time,V U1.Y21
.DATA
3.70320e-008,0.7340
3.70706e-008,0.9103
3.71091e-008,1.0285
3.71477e-008,1.0906
3.71863e-008,1.1202
3.72249e-008,1.1436
3.72635e-008,1.1633
3.73020e-008,1.2049
3.73406e-008,1.2308
3.73792e-008,1.2268
3.74177e-008,1.1838
3.74563e-008,1.0707
3.74949e-008,0.8980
3.75335e-008,0.7233
3.75721e-008,0.5744
3.76106e-008,0.4716
3.76492e-008,0.4118
3.76878e-008,0.3674
3.77263e-008,0.3365
3.77649e-008,0.3160
3.78035e-008,0.2978
3.78421e-008,0.2862
3.78806e-008,0.2914
3.79192e-008,0.3082
3.79578e-008,0.3315
3.79964e-008,0.3588
3.80350e-008,0.3792
3.80735e-008,0.3852
3.81121e-008,0.3804
3.81507e-008,0.3685
3.81892e-008,0.3521
3.82278e-008,0.3383
3.82664e-008,0.3298
3.83050e-008,0.3243
3.83436e-008,0.3222
3.83821e-008,0.3228
3.84207e-008,0.3222
3.84593e-008,0.3203
3.84978e-008,0.3186
3.85364e-008,0.3157
3.85750e-008,0.3130
3.86136e-008,0.3123
3.86521e-008,0.3126
3.86907e-008,0.3134
3.87293e-008,0.3200
3.87679e-008,0.3396
3.88065e-008,0.3893
3.88450e-008,0.4855
3.88836e-008,0.6221
3.89222e-008,0.7739
3.89607e-008,0.8886
3.89993e-008,0.9646
3.90379e-008,1.0173
3.90765e-008,1.0616
3.91151e-008,1.1052
3.91536e-008,1.1401
3.91922e-008,1.1616
3.92308e-008,1.1704
3.92693e-008,1.1673
3.93079e-008,1.1542
3.93465e-008,1.1384
3.93851e-008,1.1257
3.94237e-008,1.1191
3.94622e-008,1.1219
3.95008e-008,1.1328
3.95394e-008,1.1456
3.95780e-008,1.1563
3.96165e-008,1.1641
3.96551e-008,1.1749
3.96937e-008,1.1828
3.97322e-008,1.1786
3.97708e-008,1.1415
3.98094e-008,1.0435
3.98480e-008,0.9006
3.98866e-008,0.7586
3.99251e-008,0.6305
3.99637e-008,0.5289
4.00023e-008,0.4512
4.00408e-008,0.3907
4.00794e-008,0.3516
4.01180e-008,0.3149
4.01566e-008,0.3002
4.01952e-008,0.3225
4.02337e-008,0.3972
4.02723e-008,0.5344
4.03109e-008,0.7172
4.03494e-008,0.8905
4.03880e-008,1.0108
4.04266e-008,1.0795
4.04652e-008,1.1143
4.05037e-008,1.1410
4.05423e-008,1.1645
4.05809e-008,1.1799
4.06195e-008,1.1873
4.06581e-008,1.1865
4.06966e-008,1.1736
4.07352e-008,1.1540
4.07738e-008,1.1351
4.08123e-008,1.1206
4.08509e-008,1.1151
4.08895e-008,1.1214
4.09281e-008,1.1345
4.09667e-008,1.1483
4.10052e-008,1.1603
4.10438e-008,1.1709
4.10824e-008,1.1811
4.11209e-008,1.1844
4.11595e-008,1.1662
4.11981e-008,1.0981
4.12367e-008,0.9703
