.HEADER
..NAMES
Time,V U1.AB18
.DATA
3.44860e-008,0.3295
3.45246e-008,0.3260
3.45632e-008,0.3235
3.46018e-008,0.3213
3.46404e-008,0.3192
3.46789e-008,0.3169
3.47175e-008,0.3152
3.47561e-008,0.3146
3.47946e-008,0.3144
3.48332e-008,0.3151
3.48718e-008,0.3158
3.49104e-008,0.3161
3.49490e-008,0.3175
3.49875e-008,0.3246
3.50261e-008,0.3490
3.50647e-008,0.4095
3.51032e-008,0.5160
3.51418e-008,0.6574
3.51804e-008,0.7996
3.52190e-008,0.8989
3.52575e-008,0.9674
3.52961e-008,1.0210
3.53347e-008,1.0721
3.53733e-008,1.1154
3.54119e-008,1.1481
3.54504e-008,1.1919
3.54890e-008,1.1897
3.55276e-008,1.1554
3.55661e-008,1.0653
3.56047e-008,0.9203
3.56433e-008,0.7690
3.56819e-008,0.6438
3.57205e-008,0.5511
3.57590e-008,0.4749
3.57976e-008,0.4021
3.58362e-008,0.3505
3.58747e-008,0.3192
3.59133e-008,0.2905
3.59519e-008,0.3121
3.59905e-008,0.3774
3.60290e-008,0.5034
3.60676e-008,0.6775
3.61062e-008,0.8529
3.61448e-008,0.9698
3.61834e-008,1.0303
3.62219e-008,1.0623
3.62605e-008,1.0977
3.62991e-008,1.1349
3.63376e-008,1.1587
3.63762e-008,1.2033
3.64148e-008,1.2041
3.64534e-008,1.1727
3.64920e-008,1.0981
3.65305e-008,0.9600
3.65691e-008,0.8023
3.66077e-008,0.6718
3.66462e-008,0.5740
3.66848e-008,0.5016
3.67234e-008,0.4285
3.67620e-008,0.3671
3.68006e-008,0.3287
3.68391e-008,0.2947
3.68777e-008,0.3008
3.69163e-008,0.3519
3.69549e-008,0.4578
3.69934e-008,0.6222
3.70320e-008,0.8041
3.70706e-008,0.9411
3.71091e-008,1.0160
3.71477e-008,1.0520
3.71863e-008,1.0841
3.72249e-008,1.1237
3.72635e-008,1.1527
3.73020e-008,1.1665
3.73406e-008,1.1626
3.73792e-008,1.1431
3.74177e-008,1.1223
3.74563e-008,1.1076
3.74949e-008,1.1032
3.75335e-008,1.1130
3.75721e-008,1.1299
3.76106e-008,1.1462
3.76492e-008,1.1584
3.76878e-008,1.1640
3.77263e-008,1.1664
3.77649e-008,1.1691
3.78035e-008,1.1717
3.78421e-008,1.1751
3.78806e-008,1.1787
3.79192e-008,1.1811
3.79578e-008,1.1825
3.79964e-008,1.1830
3.80350e-008,1.1826
3.80735e-008,1.1822
3.81121e-008,1.1816
3.81507e-008,1.1815
3.81892e-008,1.1820
3.82278e-008,1.1838
3.82664e-008,1.1890
3.83050e-008,1.1910
3.83436e-008,1.1736
3.83821e-008,1.1094
3.84207e-008,0.9861
3.84593e-008,0.8411
3.84978e-008,0.7071
3.85364e-008,0.5935
3.85750e-008,0.5005
3.86136e-008,0.4240
3.86521e-008,0.3711
3.86907e-008,0.3395
3.87293e-008,0.3087
3.87679e-008,0.3238
3.88065e-008,0.3838
3.88450e-008,0.5058
3.88836e-008,0.6760
3.89222e-008,0.8507
3.89607e-008,0.9698
3.89993e-008,1.0337
3.90379e-008,1.0688
3.90765e-008,1.1037
3.91151e-008,1.1375
3.91536e-008,1.1589
3.91922e-008,1.1660
3.92308e-008,1.1559
3.92693e-008,1.1358
3.93079e-008,1.1176
3.93465e-008,1.1061
3.93851e-008,1.1064
3.94237e-008,1.1185
3.94622e-008,1.1350
3.95008e-008,1.1502
3.95394e-008,1.1601
3.95780e-008,1.1646
3.96165e-008,1.1675
3.96551e-008,1.1703
3.96937e-008,1.1731
3.97322e-008,1.1764
3.97708e-008,1.1794
3.98094e-008,1.1814
3.98480e-008,1.1825
3.98866e-008,1.1827
3.99251e-008,1.1824
3.99637e-008,1.1820
4.00023e-008,1.1815
4.00408e-008,1.1816
4.00794e-008,1.1821
4.01180e-008,1.1852
4.01566e-008,1.1907
4.01952e-008,1.1878
4.02337e-008,1.1570
4.02723e-008,1.0698
4.03109e-008,0.9323
4.03494e-008,0.7903
4.03880e-008,0.6625
4.04266e-008,0.5574
4.04652e-008,0.4699
4.05037e-008,0.4013
4.05423e-008,0.3576
4.05809e-008,0.3207
4.06195e-008,0.3093
4.06581e-008,0.3396
4.06966e-008,0.4209
4.07352e-008,0.5648
4.07738e-008,0.7430
4.08123e-008,0.9018
4.08509e-008,0.9985
4.08895e-008,1.0478
4.09281e-008,1.0809
4.09667e-008,1.1171
4.10052e-008,1.1470
4.10438e-008,1.1634
4.10824e-008,1.1640
4.11209e-008,1.1488
4.11595e-008,1.1285
4.11981e-008,1.1123
4.12367e-008,1.1046
