.HEADER
..NAMES
Time,V U1.Y11
.DATA
3.23107e-008,0.3470
3.23474e-008,0.3387
3.23840e-008,0.3307
3.24207e-008,0.3245
3.24574e-008,0.3218
3.24941e-008,0.3234
3.25307e-008,0.3281
3.25674e-008,0.3331
3.26041e-008,0.3358
3.26407e-008,0.3352
3.26774e-008,0.3316
3.27141e-008,0.3265
3.27508e-008,0.3219
3.27875e-008,0.3195
3.28241e-008,0.3197
3.28608e-008,0.3219
3.28975e-008,0.3245
3.29341e-008,0.3268
3.29708e-008,0.3329
3.30075e-008,0.3521
3.30442e-008,0.4009
3.30808e-008,0.4889
3.31175e-008,0.6051
3.31542e-008,0.7297
3.31909e-008,0.8269
3.32276e-008,0.8986
3.32642e-008,0.9535
3.33009e-008,0.9981
3.33376e-008,1.0336
3.33742e-008,1.0602
3.34109e-008,1.0780
3.34476e-008,1.0892
3.34843e-008,1.0965
3.35210e-008,1.1020
3.35576e-008,1.1069
3.35943e-008,1.1113
3.36310e-008,1.1148
3.36677e-008,1.1163
3.37043e-008,1.1153
3.37410e-008,1.1116
3.37777e-008,1.1069
3.38143e-008,1.1019
3.38510e-008,1.0964
3.38877e-008,1.0876
3.39244e-008,1.0735
3.39611e-008,1.0542
3.39977e-008,1.0341
3.40344e-008,1.0199
3.40711e-008,1.0159
3.41077e-008,1.0201
3.41444e-008,1.0270
3.41811e-008,1.0306
3.42178e-008,1.0279
3.42545e-008,1.0206
3.42911e-008,1.0129
3.43278e-008,1.0086
3.43645e-008,1.0088
3.44012e-008,1.0123
3.44378e-008,1.0165
3.44745e-008,1.0192
3.45112e-008,1.0192
3.45478e-008,1.0170
3.45845e-008,1.0137
3.46212e-008,1.0110
3.46579e-008,1.0099
3.46946e-008,1.0104
3.47312e-008,1.0126
3.47679e-008,1.0160
3.48046e-008,1.0202
3.48412e-008,1.0275
3.48779e-008,1.0346
3.49146e-008,1.0301
3.49513e-008,0.9964
3.49879e-008,0.9122
3.50246e-008,0.7914
3.50613e-008,0.6688
3.50980e-008,0.5631
3.51347e-008,0.4821
3.51713e-008,0.4252
3.52080e-008,0.3875
3.52447e-008,0.3603
3.52813e-008,0.3395
3.53180e-008,0.3221
3.53547e-008,0.3088
3.53914e-008,0.2999
3.54281e-008,0.2955
3.54647e-008,0.2944
3.55014e-008,0.2952
3.55381e-008,0.2968
3.55748e-008,0.2989
3.56114e-008,0.3014
3.56481e-008,0.3040
3.56848e-008,0.3060
3.57214e-008,0.3078
3.57581e-008,0.3115
3.57948e-008,0.3203
3.58315e-008,0.3372
3.58682e-008,0.3616
3.59048e-008,0.3871
3.59415e-008,0.4060
3.59782e-008,0.4132
3.60148e-008,0.4088
3.60515e-008,0.3980
3.60882e-008,0.3893
3.61249e-008,0.3875
3.61615e-008,0.3928
3.61982e-008,0.4020
3.62349e-008,0.4103
3.62716e-008,0.4143
3.63083e-008,0.4131
3.63449e-008,0.4084
3.63816e-008,0.4032
3.64183e-008,0.3999
3.64549e-008,0.3997
3.64916e-008,0.4021
3.65283e-008,0.4057
3.65650e-008,0.4090
3.66017e-008,0.4108
3.66383e-008,0.4108
3.66750e-008,0.4092
3.67117e-008,0.4061
3.67484e-008,0.4014
3.67850e-008,0.3950
3.68217e-008,0.3872
3.68584e-008,0.3786
3.68950e-008,0.3702
3.69317e-008,0.3624
3.69684e-008,0.3552
3.70051e-008,0.3481
3.70418e-008,0.3407
3.70784e-008,0.3331
3.71151e-008,0.3264
3.71518e-008,0.3225
3.71884e-008,0.3222
3.72251e-008,0.3251
3.72618e-008,0.3292
3.72985e-008,0.3323
3.73351e-008,0.3330
3.73718e-008,0.3310
3.74085e-008,0.3272
3.74452e-008,0.3230
3.74819e-008,0.3199
3.75185e-008,0.3187
3.75552e-008,0.3195
3.75919e-008,0.3214
3.76285e-008,0.3233
3.76652e-008,0.3242
3.77019e-008,0.3238
3.77386e-008,0.3225
3.77753e-008,0.3209
3.78119e-008,0.3194
3.78486e-008,0.3186
3.78853e-008,0.3186
3.79220e-008,0.3192
