.HEADER
..NAMES
Time,V U1.AD15&AE15
.DATA
3.56481e-008,0.9731
3.56848e-008,1.0625
3.57214e-008,1.0992
3.57581e-008,1.1200
3.57948e-008,1.1400
3.58315e-008,1.1580
3.58682e-008,1.1618
3.59048e-008,1.1313
3.59415e-008,1.0466
3.59782e-008,0.9135
3.60148e-008,0.7521
3.60515e-008,0.5911
3.60882e-008,0.4578
3.61249e-008,0.3643
3.61615e-008,0.3060
3.61982e-008,0.2719
3.62349e-008,0.2373
3.62716e-008,0.2240
3.63083e-008,0.2255
3.63449e-008,0.2536
3.63816e-008,0.3229
3.64183e-008,0.4425
3.64549e-008,0.5863
3.64916e-008,0.7184
3.65283e-008,0.8278
3.65650e-008,0.9143
3.66017e-008,1.0208
3.66383e-008,1.0814
3.66750e-008,1.1089
3.67117e-008,1.1281
3.67484e-008,1.1483
3.67850e-008,1.1619
3.68217e-008,1.1543
3.68584e-008,1.1022
3.68950e-008,0.9953
3.69317e-008,0.8477
3.69684e-008,0.6821
3.70051e-008,0.5300
3.70418e-008,0.4129
3.70784e-008,0.3356
3.71151e-008,0.2891
3.71518e-008,0.2538
3.71884e-008,0.2303
3.72251e-008,0.2228
3.72618e-008,0.2333
3.72985e-008,0.2770
3.73351e-008,0.3677
3.73718e-008,0.5037
3.74085e-008,0.6448
3.74452e-008,0.7680
3.74819e-008,0.8673
3.75185e-008,0.9452
3.75552e-008,1.0526
3.75919e-008,1.0950
3.76285e-008,1.1170
3.76652e-008,1.1366
3.77019e-008,1.1557
3.77386e-008,1.1625
3.77753e-008,1.1390
3.78119e-008,1.0629
3.78486e-008,0.9361
3.78853e-008,0.7775
3.79220e-008,0.6143
3.79586e-008,0.4755
3.79953e-008,0.3758
3.80320e-008,0.3126
3.80686e-008,0.2761
3.81053e-008,0.2403
3.81420e-008,0.2252
3.81787e-008,0.2242
3.82154e-008,0.2473
3.82520e-008,0.3091
3.82887e-008,0.4217
3.83254e-008,0.5648
3.83620e-008,0.7000
3.83987e-008,0.8129
3.84354e-008,0.9027
3.84721e-008,1.0025
3.85088e-008,1.0744
3.85454e-008,1.1054
3.85821e-008,1.1251
3.86188e-008,1.1453
3.86555e-008,1.1608
3.86921e-008,1.1578
3.87288e-008,1.1137
3.87655e-008,1.0145
3.88021e-008,0.8716
3.88388e-008,0.7071
3.88755e-008,0.5512
3.89122e-008,0.4282
3.89489e-008,0.3451
3.89855e-008,0.2949
